X (Volt)	Y (Volt)
-5.188281E-2	-4.296875E-3
-3.398421E-4	-2.343750E-3
5.007031E-2	0.000000E+0
9.764844E-2	2.343750E-3
1.486250E-1	4.687500E-3
2.030000E-1	7.031249E-3
2.568086E-1	9.374999E-3
3.111836E-1	1.171875E-2
3.638594E-1	1.367187E-2
4.103047E-1	1.601562E-2
4.561836E-1	1.835937E-2
5.043281E-1	2.031250E-2
5.485078E-1	2.265625E-2
5.909883E-1	2.460937E-2
6.300703E-1	2.617187E-2
6.691523E-1	2.812500E-2
7.076680E-1	3.007812E-2
7.427851E-1	3.125000E-2
7.762031E-1	3.281250E-2
8.039570E-1	3.398437E-2
8.254805E-1	3.515625E-2
8.430390E-1	3.593750E-2
8.560664E-1	3.632812E-2
8.668281E-1	3.671875E-2
8.747578E-1	3.710937E-2
8.809883E-1	3.710937E-2
8.849531E-1	3.750000E-2
8.883515E-1	3.750000E-2
8.900508E-1	3.750000E-2
8.900508E-1	3.710937E-2
8.838203E-1	3.671875E-2
8.707930E-1	3.632812E-2
8.521015E-1	3.515625E-2
8.277461E-1	3.398437E-2
8.005586E-1	3.281250E-2
7.711055E-1	3.125000E-2
7.393867E-1	2.968750E-2
7.048359E-1	2.773437E-2
6.657539E-1	2.578125E-2
6.244062E-1	2.382812E-2
5.807930E-1	2.187500E-2
5.349141E-1	1.953125E-2
4.890351E-1	1.718750E-2
4.374922E-1	1.484375E-2
3.808516E-1	1.210937E-2
3.208125E-1	9.765624E-3
2.624727E-1	7.031249E-3
2.052656E-1	4.296875E-3
1.480586E-1	1.562500E-3
9.368359E-2	-7.812499E-4
4.270703E-2	-3.125000E-3
-8.835936E-3	-5.468749E-3
-5.981250E-2	-7.421874E-3
-1.090898E-1	-9.765624E-3
-1.611992E-1	-1.171875E-2
-2.150078E-1	-1.406250E-2
-2.699492E-1	-1.640625E-2
-3.237578E-1	-1.914062E-2
-3.747344E-1	-2.148437E-2
-4.200469E-1	-2.343750E-2
-4.659258E-1	-2.578125E-2
-5.129375E-1	-2.773437E-2
-5.593828E-1	-3.007812E-2
-6.007305E-1	-3.203125E-2
-6.398125E-1	-3.359375E-2
-6.754961E-1	-3.515625E-2
-7.128789E-1	-3.671875E-2
-7.479961E-1	-3.828125E-2
-7.808476E-1	-3.984375E-2
-8.097344E-1	-4.101562E-2
-8.306914E-1	-4.179687E-2
-8.476836E-1	-4.257812E-2
-8.601445E-1	-4.296875E-2
-8.697734E-1	-4.335937E-2
-8.777031E-1	-4.375000E-2
-8.845000E-1	-4.375000E-2
-8.884648E-1	-4.414062E-2
-8.907305E-1	-4.414062E-2
-8.929961E-1	-4.414062E-2
-8.929961E-1	-4.375000E-2
-8.873320E-1	-4.375000E-2
-8.743047E-1	-4.296875E-2
-8.567461E-1	-4.218750E-2
-8.335234E-1	-4.101562E-2
-8.057695E-1	-3.945312E-2
-7.757500E-1	-3.828125E-2
-7.428984E-1	-3.671875E-2
-7.089140E-1	-3.515625E-2
-6.703984E-1	-3.320312E-2
-6.301836E-1	-3.125000E-2
-5.854375E-1	-2.890625E-2
-5.389922E-1	-2.656250E-2
-4.914141E-1	-2.460937E-2
-4.398711E-1	-2.226562E-2
-3.837969E-1	-1.953125E-2
-3.260234E-1	-1.679687E-2
-2.676836E-1	-1.406250E-2
-2.099102E-1	-1.132812E-2
-1.532695E-1	-8.984374E-3
-9.946093E-2	-6.640624E-3
-4.678515E-2	-4.296875E-3
4.757814E-3	-1.953125E-3
5.460156E-2	0.000000E+0
1.038789E-1	2.343750E-3
1.554219E-1	4.687500E-3
2.097969E-1	7.031249E-3
2.636055E-1	9.374999E-3
3.174141E-1	1.171875E-2
3.689570E-1	1.406250E-2
4.154023E-1	1.601562E-2
4.618476E-1	1.835937E-2
5.099922E-1	2.070312E-2
5.541719E-1	2.265625E-2
5.955195E-1	2.460937E-2
6.346016E-1	2.656250E-2
6.731172E-1	2.812500E-2
7.116328E-1	3.007812E-2
7.473164E-1	3.164062E-2
7.796016E-1	3.281250E-2
8.067890E-1	3.437500E-2
8.277461E-1	3.515625E-2
8.441719E-1	3.593750E-2
8.577656E-1	3.632812E-2
8.673945E-1	3.671875E-2
8.753242E-1	3.710937E-2
8.815547E-1	3.710937E-2
