X (Volt)	Y (Volt)
1.118086E-1	1.562500E-3
1.520234E-1	3.125000E-2
1.962031E-1	6.171874E-2
2.420820E-1	9.257812E-2
2.885273E-1	1.226562E-1
3.378047E-1	1.527344E-1
3.916133E-1	1.832031E-1
4.607148E-1	2.117187E-1
5.394453E-1	2.378906E-1
6.153437E-1	2.613281E-1
6.838789E-1	2.808593E-1
7.416523E-1	2.968750E-1
7.880976E-1	3.101562E-1
8.249140E-1	3.210937E-1
8.555000E-1	3.296875E-1
8.798555E-1	3.371093E-1
8.996797E-1	3.425781E-1
9.144062E-1	3.468750E-1
9.257344E-1	3.500000E-1
9.347969E-1	3.523437E-1
9.415937E-1	3.542968E-1
9.432930E-1	3.554687E-1
9.376289E-1	3.558593E-1
9.257344E-1	3.550781E-1
9.070430E-1	3.535156E-1
8.832539E-1	3.511718E-1
8.555000E-1	3.480468E-1
8.254805E-1	3.445312E-1
7.920625E-1	3.402343E-1
7.546797E-1	3.351562E-1
7.133320E-1	3.289062E-1
6.691523E-1	3.226562E-1
6.238398E-1	3.156250E-1
5.773945E-1	3.085937E-1
5.303828E-1	3.007812E-1
4.788398E-1	2.925781E-1
4.238984E-1	2.828125E-1
3.695234E-1	2.722656E-1
3.168477E-1	2.597656E-1
2.687031E-1	2.460937E-1
2.279219E-1	2.308594E-1
1.911055E-1	2.148437E-1
1.588203E-1	1.968750E-1
1.282344E-1	1.765625E-1
9.991406E-2	1.546875E-1
6.932813E-2	1.312500E-1
3.534375E-2	1.062500E-1
-1.472655E-3	8.007812E-2
-3.998828E-2	5.156249E-2
-8.076953E-2	2.148437E-2
-1.192852E-1	-7.812499E-3
-1.600664E-1	-3.710937E-2
-2.048125E-1	-6.835937E-2
-2.512578E-1	-9.999999E-2
-2.971367E-1	-1.304687E-1
-3.452812E-1	-1.597656E-1
-3.968242E-1	-1.894531E-1
-4.647930E-1	-2.183594E-1
-5.435234E-1	-2.453125E-1
-6.205547E-1	-2.687500E-1
-6.868242E-1	-2.894531E-1
-7.440312E-1	-3.062500E-1
-7.899101E-1	-3.199218E-1
-8.267265E-1	-3.300781E-1
-8.567461E-1	-3.386718E-1
-8.805351E-1	-3.457031E-1
-8.992265E-1	-3.511718E-1
-9.139531E-1	-3.554687E-1
-9.258476E-1	-3.585937E-1
-9.343437E-1	-3.613281E-1
