X (Volt)	Y (Volt)
-1.215508E-1	-7.812499E-3
-6.887500E-2	-5.468749E-3
-1.619922E-2	-3.125000E-3
3.421094E-2	-1.171875E-3
8.292188E-2	1.171875E-3
1.344648E-1	3.906250E-3
1.894062E-1	6.249999E-3
2.449141E-1	8.593749E-3
2.992891E-1	1.132812E-2
3.536641E-1	1.367187E-2
4.012422E-1	1.562500E-2
4.482539E-1	1.796875E-2
4.963984E-1	2.031250E-2
5.434101E-1	2.226562E-2
5.881562E-1	2.460937E-2
6.295039E-1	2.617187E-2
6.685859E-1	2.812500E-2
7.076680E-1	3.007812E-2
7.456172E-1	3.164062E-2
7.801680E-1	3.320312E-2
8.107539E-1	3.476562E-2
8.356758E-1	3.593750E-2
8.543672E-1	3.671875E-2
8.685273E-1	3.710937E-2
8.804219E-1	3.750000E-2
8.894844E-1	3.789062E-2
8.968476E-1	3.789062E-2
9.019453E-1	3.828125E-2
9.053437E-1	3.828125E-2
9.081758E-1	3.828125E-2
9.087422E-1	3.828125E-2
9.042109E-1	3.789062E-2
8.928828E-1	3.750000E-2
8.753242E-1	3.671875E-2
8.521015E-1	3.554687E-2
8.243476E-1	3.398437E-2
7.960273E-1	3.242187E-2
7.648750E-1	3.085937E-2
7.308906E-1	2.929687E-2
6.923750E-1	2.734375E-2
6.498945E-1	2.500000E-2
6.045820E-1	2.304687E-2
5.575703E-1	2.070312E-2
5.122578E-1	1.835937E-2
4.624141E-1	1.601562E-2
4.074727E-1	1.367187E-2
3.468672E-1	1.093750E-2
2.862617E-1	8.203124E-3
2.279219E-1	5.468749E-3
1.695820E-1	2.734375E-3
1.140742E-1	0.000000E+0
6.196484E-2	-2.343750E-3
1.098828E-2	-4.687500E-3
-4.055469E-2	-7.031249E-3
-9.153125E-2	-9.374999E-3
-1.436406E-1	-1.132812E-2
-1.980156E-1	-1.367187E-2
-2.546562E-1	-1.601562E-2
-3.101641E-1	-1.875000E-2
-3.628398E-1	-2.109375E-2
-4.104180E-1	-2.343750E-2
-4.579961E-1	-2.539062E-2
-5.055742E-1	-2.773437E-2
-5.537187E-1	-3.007812E-2
-5.978984E-1	-3.203125E-2
-6.381133E-1	-3.398437E-2
-6.760625E-1	-3.554687E-2
-7.145781E-1	-3.710937E-2
-7.508281E-1	-3.867187E-2
-7.859453E-1	-4.023437E-2
-8.165312E-1	-4.140625E-2
-8.397539E-1	-4.257812E-2
-8.578789E-1	-4.335937E-2
-8.720390E-1	-4.414062E-2
-8.833672E-1	-4.453125E-2
-8.924297E-1	-4.492187E-2
-8.997930E-1	-4.492187E-2
-9.043242E-1	-4.531250E-2
-9.077226E-1	-4.531250E-2
-9.099883E-1	-4.531250E-2
-9.105547E-1	-4.492187E-2
-9.065898E-1	-4.492187E-2
-8.958281E-1	-4.453125E-2
-8.782695E-1	-4.335937E-2
-8.561797E-1	-4.218750E-2
-8.301250E-1	-4.101562E-2
-8.006719E-1	-3.945312E-2
-7.689531E-1	-3.828125E-2
-7.344023E-1	-3.671875E-2
-6.964531E-1	-3.476562E-2
-6.551055E-1	-3.281250E-2
-6.109258E-1	-3.046875E-2
-5.633476E-1	-2.812500E-2
-5.146367E-1	-2.578125E-2
-4.647930E-1	-2.343750E-2
-4.098516E-1	-2.109375E-2
-3.515117E-1	-1.796875E-2
-2.920391E-1	-1.523437E-2
-2.325664E-1	-1.250000E-2
-1.736602E-1	-1.015625E-2
-1.175859E-1	-7.421874E-3
-6.491015E-2	-5.078124E-3
-1.336719E-2	-3.125000E-3
3.760938E-2	-7.812499E-4
8.632031E-2	1.562500E-3
1.384297E-1	3.906250E-3
1.933711E-1	6.640624E-3
2.483125E-1	8.984374E-3
3.032539E-1	1.132812E-2
3.570625E-1	1.367187E-2
4.046406E-1	1.601562E-2
4.516523E-1	1.796875E-2
5.009297E-1	2.031250E-2
5.479414E-1	2.265625E-2
5.909883E-1	2.460937E-2
6.317695E-1	2.656250E-2
6.719844E-1	2.851562E-2
7.116328E-1	3.007812E-2
7.490156E-1	3.164062E-2
7.830000E-1	3.320312E-2
8.124531E-1	3.476562E-2
8.368086E-1	3.593750E-2
8.555000E-1	3.671875E-2
8.696601E-1	3.710937E-2
8.815547E-1	3.750000E-2
8.900508E-1	3.789062E-2
8.968476E-1	3.828125E-2
9.013789E-1	3.828125E-2
9.053437E-1	3.828125E-2
9.081758E-1	3.828125E-2
9.081758E-1	3.828125E-2
9.042109E-1	3.789062E-2
8.923164E-1	3.750000E-2
8.736250E-1	3.632812E-2
8.504023E-1	3.515625E-2
8.232148E-1	3.398437E-2
7.937617E-1	3.242187E-2
7.626094E-1	3.085937E-2
7.286250E-1	2.929687E-2
6.889766E-1	2.734375E-2
6.464961E-1	2.500000E-2
