X (Volt)	Y (Volt)
-2.186328E-2	-3.125000E-3
2.798047E-2	-1.171875E-3
7.669141E-2	1.171875E-3
1.254023E-1	3.515625E-3
1.780781E-1	5.859374E-3
2.324531E-1	8.203124E-3
2.856953E-1	1.054687E-2
3.383711E-1	1.289062E-2
3.865156E-1	1.484375E-2
4.318281E-1	1.718750E-2
4.794062E-1	1.914062E-2
5.264180E-1	2.148437E-2
5.694648E-1	2.343750E-2
6.096797E-1	2.539062E-2
6.487617E-1	2.695312E-2
6.867109E-1	2.890625E-2
7.235273E-1	3.046875E-2
7.580781E-1	3.203125E-2
7.875312E-1	3.320312E-2
8.118867E-1	3.437500E-2
8.294453E-1	3.515625E-2
8.436055E-1	3.593750E-2
8.560664E-1	3.632812E-2
8.651289E-1	3.671875E-2
8.719258E-1	3.671875E-2
8.775898E-1	3.710937E-2
8.804219E-1	3.710937E-2
8.826875E-1	3.710937E-2
8.843867E-1	3.710937E-2
8.815547E-1	3.710937E-2
8.724922E-1	3.632812E-2
8.571992E-1	3.554687E-2
8.362422E-1	3.437500E-2
8.113203E-1	3.320312E-2
7.835664E-1	3.164062E-2
7.529805E-1	3.046875E-2
7.201289E-1	2.851562E-2
6.827461E-1	2.656250E-2
6.413984E-1	2.460937E-2
5.983516E-1	2.265625E-2
5.530391E-1	2.031250E-2
5.088594E-1	1.796875E-2
4.607148E-1	1.601562E-2
4.069062E-1	1.328125E-2
3.485664E-1	1.093750E-2
2.890937E-1	8.203124E-3
2.318867E-1	5.468749E-3
1.746797E-1	2.734375E-3
1.197383E-1	3.906250E-4
6.819531E-2	-1.953125E-3
1.835156E-2	-4.296875E-3
-3.205859E-2	-6.249999E-3
-8.246875E-2	-8.593749E-3
-1.323125E-1	-1.054687E-2
-1.849883E-1	-1.289062E-2
-2.399297E-1	-1.484375E-2
-2.937383E-1	-1.757812E-2
-3.458476E-1	-1.992187E-2
-3.928594E-1	-2.226562E-2
-4.393047E-1	-2.421875E-2
-4.857500E-1	-2.656250E-2
-5.333281E-1	-2.851562E-2
-5.775078E-1	-3.046875E-2
-6.177226E-1	-3.242187E-2
-6.551055E-1	-3.398437E-2
-6.913555E-1	-3.554687E-2
-7.276055E-1	-3.710937E-2
-7.615898E-1	-3.867187E-2
-7.921758E-1	-3.984375E-2
-8.170976E-1	-4.101562E-2
-8.340898E-1	-4.179687E-2
-8.482500E-1	-4.218750E-2
-8.584453E-1	-4.257812E-2
-8.675078E-1	-4.296875E-2
-8.737383E-1	-4.335937E-2
-8.794023E-1	-4.335937E-2
-8.828008E-1	-4.335937E-2
-8.850664E-1	-4.335937E-2
-8.856328E-1	-4.335937E-2
-8.839336E-1	-4.335937E-2
-8.754375E-1	-4.296875E-2
-8.607109E-1	-4.218750E-2
-8.403203E-1	-4.101562E-2
-8.159648E-1	-3.984375E-2
-7.865117E-1	-3.867187E-2
-7.559258E-1	-3.710937E-2
-7.225078E-1	-3.554687E-2
-6.856914E-1	-3.359375E-2
-6.466094E-1	-3.203125E-2
-6.035625E-1	-2.968750E-2
-5.582500E-1	-2.734375E-2
-5.112383E-1	-2.539062E-2
-4.636601E-1	-2.304687E-2
-4.098516E-1	-2.031250E-2
-3.526445E-1	-1.757812E-2
-2.943047E-1	-1.484375E-2
-2.359648E-1	-1.250000E-2
-1.776250E-1	-1.015625E-2
-1.221172E-1	-7.421874E-3
-6.887500E-2	-5.078124E-3
-1.789844E-2	-3.125000E-3
3.251172E-2	-7.812499E-4
8.008984E-2	1.171875E-3
1.288008E-1	3.906250E-3
1.820430E-1	6.249999E-3
2.364180E-1	8.593749E-3
2.896602E-1	1.093750E-2
3.423359E-1	1.328125E-2
3.899141E-1	1.523437E-2
