X (Volt)	Y (Volt)
8.722658E-3	-3.125000E-3
5.913281E-2	-3.906250E-4
1.112422E-1	3.515625E-3
1.661836E-1	6.640624E-3
2.228242E-1	9.765624E-3
2.783320E-1	1.250000E-2
3.338398E-1	1.484375E-2
3.848164E-1	1.757812E-2
4.323945E-1	1.992187E-2
4.811055E-1	2.226562E-2
5.298164E-1	2.460937E-2
5.756953E-1	2.695312E-2
6.176094E-1	2.890625E-2
6.589570E-1	3.085937E-2
6.997383E-1	3.242187E-2
7.388203E-1	3.437500E-2
7.762031E-1	3.632812E-2
8.090547E-1	3.789062E-2
8.373750E-1	3.906250E-2
8.583320E-1	3.984375E-2
8.747578E-1	4.062500E-2
8.877851E-1	4.140625E-2
8.979805E-1	4.179687E-2
9.064765E-1	4.218750E-2
9.121406E-1	4.218750E-2
9.166719E-1	4.218750E-2
9.195039E-1	4.218750E-2
9.217695E-1	4.218750E-2
9.206367E-1	4.218750E-2
9.127070E-1	4.140625E-2
8.985469E-1	4.062500E-2
8.770234E-1	3.945312E-2
8.521015E-1	3.828125E-2
8.232148E-1	3.671875E-2
7.931953E-1	3.515625E-2
7.592109E-1	3.359375E-2
7.218281E-1	3.164062E-2
6.799141E-1	2.968750E-2
6.357344E-1	2.734375E-2
5.915547E-1	2.500000E-2
5.451094E-1	2.265625E-2
4.986641E-1	2.031250E-2
4.459883E-1	1.757812E-2
3.865156E-1	1.484375E-2
3.236445E-1	1.210937E-2
2.630391E-1	9.374999E-3
2.046992E-1	6.249999E-3
1.480586E-1	3.515625E-3
9.425000E-2	7.812499E-4
4.327344E-2	-1.562500E-3
-9.402342E-3	-3.906250E-3
-6.037890E-2	-7.031249E-3
-1.136211E-1	-1.015625E-2
-1.691289E-1	-1.328125E-2
-2.257695E-1	-1.640625E-2
-2.818437E-1	-1.953125E-2
-3.367851E-1	-2.226562E-2
-3.883281E-1	-2.460937E-2
-4.370391E-1	-2.695312E-2
-4.857500E-1	-2.968750E-2
-5.350273E-1	-3.203125E-2
-5.820391E-1	-3.398437E-2
-6.233867E-1	-3.593750E-2
-6.624687E-1	-3.789062E-2
-7.009844E-1	-3.945312E-2
-7.400664E-1	-4.140625E-2
-7.774492E-1	-4.296875E-2
-8.108672E-1	-4.453125E-2
-8.380547E-1	-4.570312E-2
-8.595781E-1	-4.687500E-2
-8.748711E-1	-4.765625E-2
-8.878984E-1	-4.804687E-2
-8.992265E-1	-4.843750E-2
-9.065898E-1	-4.882812E-2
-9.122539E-1	-4.882812E-2
-9.173515E-1	-4.921874E-2
-9.201836E-1	-4.921874E-2
-9.218828E-1	-4.921874E-2
-9.213164E-1	-4.882812E-2
-9.139531E-1	-4.843750E-2
-9.003594E-1	-4.765625E-2
-8.805351E-1	-4.648437E-2
-8.561797E-1	-4.531250E-2
-8.284258E-1	-4.375000E-2
-7.967070E-1	-4.218750E-2
-7.632890E-1	-4.062500E-2
-7.259062E-1	-3.867187E-2
-6.845586E-1	-3.671875E-2
-6.420781E-1	-3.476562E-2
-5.967656E-1	-3.242187E-2
-5.508867E-1	-3.007812E-2
-5.027422E-1	-2.773437E-2
-4.511992E-1	-2.539062E-2
-3.922930E-1	-2.265625E-2
-3.316875E-1	-1.953125E-2
-2.705156E-1	-1.640625E-2
-2.099102E-1	-1.367187E-2
-1.538359E-1	-1.132812E-2
-9.946093E-2	-8.593749E-3
-4.621875E-2	-6.249999E-3
5.890627E-3	-3.515625E-3
5.573438E-2	-7.812499E-4
1.072773E-1	3.125000E-3
1.616523E-1	6.249999E-3
2.182930E-1	9.374999E-3
2.738008E-1	1.210937E-2
3.298750E-1	1.484375E-2
3.825508E-1	1.718750E-2
4.295625E-1	1.953125E-2
4.782734E-1	2.187500E-2
5.281172E-1	2.421875E-2
5.745625E-1	2.656250E-2
6.164766E-1	2.851562E-2
6.572578E-1	3.046875E-2
6.980391E-1	3.242187E-2
7.371211E-1	3.437500E-2
7.745039E-1	3.593750E-2
