X (Volt)	Y (Volt)
1.735937E-2	-1.113281E-2
2.681250E-2	-3.222656E-3
3.583594E-2	4.589844E-3
4.528906E-2	1.279297E-2
5.560156E-2	2.109375E-2
6.548437E-2	2.929688E-2
7.536719E-2	3.750000E-2
8.610938E-2	4.560547E-2
9.857031E-2	5.341797E-2
1.136094E-1	6.074219E-2
1.286484E-1	6.748047E-2
1.419688E-1	7.314454E-2
1.548594E-1	7.812500E-2
1.651719E-1	8.232422E-2
1.733359E-1	8.583985E-2
1.810703E-1	8.867188E-2
1.870859E-1	9.101563E-2
1.913828E-1	9.287110E-2
1.956797E-1	9.433594E-2
1.982578E-1	9.550782E-2
2.012656E-1	9.648438E-2
2.034141E-1	9.716797E-2
2.042734E-1	9.775391E-2
2.038438E-1	9.794922E-2
2.016953E-1	9.785157E-2
1.986875E-1	9.736329E-2
1.939609E-1	9.667969E-2
1.892344E-1	9.580079E-2
1.832188E-1	9.472657E-2
1.767734E-1	9.345704E-2
1.694688E-1	9.208985E-2
1.608750E-1	9.052735E-2
1.518516E-1	8.876954E-2
1.419688E-1	8.681641E-2
1.325156E-1	8.476563E-2
1.222031E-1	8.251954E-2
1.106016E-1	8.007813E-2
9.900000E-2	7.734375E-2
8.696875E-2	7.441407E-2
7.493750E-2	7.128907E-2
6.333594E-2	6.777344E-2
5.302344E-2	6.406250E-2
4.314062E-2	5.996094E-2
3.411719E-2	5.566407E-2
2.552344E-2	5.087891E-2
1.692968E-2	4.560547E-2
9.195310E-3	3.964844E-2
1.718717E-4	3.320313E-2
-7.992191E-3	2.636719E-2
-1.701563E-2	1.894531E-2
-2.603907E-2	1.113281E-2
-3.506250E-2	3.125000E-3
-4.451563E-2	-4.687500E-3
-5.396876E-2	-1.279297E-2
-6.514063E-2	-2.128906E-2
-7.459376E-2	-2.968750E-2
-8.447657E-2	-3.769531E-2
-9.521876E-2	-4.580078E-2
-1.072500E-1	-5.361328E-2
-1.214297E-1	-6.123047E-2
-1.364688E-1	-6.806641E-2
-1.502188E-1	-7.412110E-2
-1.635391E-1	-7.929688E-2
-1.734219E-1	-8.349610E-2
-1.828750E-1	-8.710938E-2
-1.906094E-1	-9.003907E-2
-1.961953E-1	-9.248047E-2
-2.013516E-1	-9.453126E-2
-2.056485E-1	-9.609376E-2
-2.095156E-1	-9.736329E-2
-2.120938E-1	-9.833985E-2
-2.142422E-1	-9.902344E-2
-2.155313E-1	-9.951172E-2
-2.151016E-1	-9.980469E-2
-2.125235E-1	-9.970704E-2
-2.090860E-1	-9.941407E-2
-2.052188E-1	-9.873047E-2
-1.996328E-1	-9.785157E-2
-1.940469E-1	-9.677735E-2
-1.871719E-1	-9.550782E-2
-1.794375E-1	-9.414063E-2
-1.708438E-1	-9.248047E-2
-1.618203E-1	-9.062501E-2
-1.515078E-1	-8.867188E-2
-1.416250E-1	-8.652344E-2
-1.313125E-1	-8.427735E-2
-1.205703E-1	-8.183594E-2
-1.081094E-1	-7.910157E-2
-9.521876E-2	-7.597657E-2
-8.318751E-2	-7.255860E-2
-7.201563E-2	-6.884766E-2
-6.213282E-2	-6.494141E-2
-5.053126E-2	-6.074219E-2
-4.150782E-2	-5.605469E-2
-3.334375E-2	-5.107422E-2
-2.517969E-2	-4.560547E-2
-1.744532E-2	-3.964844E-2
-8.851566E-3	-3.330078E-2
-6.875034E-4	-2.626953E-2
8.335935E-3	-1.865234E-2
1.821875E-2	-1.064453E-2
2.724219E-2	-2.832031E-3
3.669531E-2	4.980469E-3
4.571875E-2	1.318359E-2
5.603125E-2	2.148438E-2
6.591406E-2	2.968750E-2
7.536719E-2	3.789063E-2
8.610938E-2	4.599610E-2
9.900000E-2	5.371094E-2
1.131797E-1	6.093750E-2
1.290781E-1	6.757813E-2
1.423984E-1	7.324219E-2
1.548594E-1	7.812500E-2
1.651719E-1	8.232422E-2
1.737656E-1	8.583985E-2
1.806406E-1	8.867188E-2
1.870859E-1	9.101563E-2
1.918125E-1	9.287110E-2
1.952500E-1	9.433594E-2
1.986875E-1	9.550782E-2
2.012656E-1	9.648438E-2
2.034141E-1	9.716797E-2
2.051328E-1	9.765626E-2
2.047031E-1	9.785157E-2
2.025547E-1	9.775391E-2
1.995469E-1	9.736329E-2
1.952500E-1	9.667969E-2
1.896641E-1	9.580079E-2
1.832188E-1	9.462891E-2
1.772031E-1	9.345704E-2
1.698984E-1	9.208985E-2
1.621641E-1	9.052735E-2
1.522813E-1	8.876954E-2
1.428281E-1	8.681641E-2
1.329453E-1	8.476563E-2
1.230625E-1	8.251954E-2
1.114609E-1	8.007813E-2
9.942969E-2	7.734375E-2
8.696875E-2	7.441407E-2
7.536719E-2	7.119141E-2
6.419531E-2	6.777344E-2
5.345312E-2	6.406250E-2
4.314062E-2	5.996094E-2
3.368750E-2	5.556641E-2
2.552344E-2	5.078125E-2
1.735937E-2	4.541016E-2
9.195310E-3	3.945313E-2
1.031247E-3	3.300781E-2
-7.562504E-3	2.617188E-2
-1.658594E-2	1.875000E-2
-2.560938E-2	1.093750E-2
-3.549219E-2	2.832031E-3
-4.494532E-2	-4.980469E-3
-5.482813E-2	-1.308594E-2
-6.557032E-2	-2.158203E-2
-7.502344E-2	-3.007813E-2
-8.447657E-2	-3.808594E-2
-9.564845E-2	-4.609375E-2
-1.076797E-1	-5.390625E-2
-1.218594E-1	-6.152344E-2
-1.368984E-1	-6.835938E-2
-1.510781E-1	-7.441407E-2
-1.631094E-1	-7.958985E-2
-1.742813E-1	-8.378907E-2
-1.833047E-1	-8.730469E-2
-1.910391E-1	-9.023438E-2
-1.970547E-1	-9.267579E-2
-2.017813E-1	-9.462891E-2
-2.056485E-1	-9.619141E-2
-2.099453E-1	-9.746094E-2
-2.125235E-1	-9.843751E-2
-2.146719E-1	-9.912110E-2
-2.159610E-1	-9.970704E-2
-2.155313E-1	-9.990235E-2
-2.129531E-1	-9.980469E-2
-2.099453E-1	-9.941407E-2
-2.052188E-1	-9.873047E-2
-1.992031E-1	-9.785157E-2
-1.936172E-1	-9.677735E-2
-1.867422E-1	-9.550782E-2
-1.790078E-1	-9.404297E-2
-1.704141E-1	-9.238282E-2
-1.618203E-1	-9.062501E-2
-1.515078E-1	-8.857422E-2
-1.411953E-1	-8.642579E-2
-1.313125E-1	-8.427735E-2
-1.201406E-1	-8.183594E-2
-1.081094E-1	-7.910157E-2
-9.564845E-2	-7.597657E-2
-8.404688E-2	-7.255860E-2
-7.287501E-2	-6.894532E-2
-6.170313E-2	-6.503907E-2
-5.182032E-2	-6.083985E-2
-4.236719E-2	-5.615235E-2
-3.377344E-2	-5.117188E-2
-2.517969E-2	-4.580078E-2
-1.701563E-2	-3.984375E-2
-8.421879E-3	-3.349610E-2
1.718717E-4	-2.646485E-2
8.335935E-3	-1.884766E-2
1.821875E-2	-1.083984E-2
2.767187E-2	-2.929688E-3
3.669531E-2	4.785157E-3
4.614844E-2	1.308594E-2
5.603125E-2	2.138672E-2
6.677344E-2	2.958985E-2
7.622656E-2	3.779297E-2
8.653906E-2	4.589844E-2
9.942969E-2	5.371094E-2
1.140391E-1	6.103516E-2
1.290781E-1	6.767579E-2
1.428281E-1	7.333985E-2
1.552891E-1	7.822266E-2
1.656016E-1	8.242188E-2
1.741953E-1	8.593751E-2
1.815000E-1	8.876954E-2
1.875156E-1	9.111329E-2
1.922422E-1	9.287110E-2
1.961094E-1	9.443360E-2
1.986875E-1	9.560547E-2
2.008359E-1	9.648438E-2
2.034141E-1	9.726563E-2
2.047031E-1	9.775391E-2
2.038438E-1	9.794922E-2
2.021250E-1	9.785157E-2
1.986875E-1	9.736329E-2
1.943906E-1	9.667969E-2
1.896641E-1	9.570313E-2
1.836484E-1	9.462891E-2
1.767734E-1	9.345704E-2
1.694688E-1	9.208985E-2
1.617344E-1	9.052735E-2
1.522813E-1	8.876954E-2
1.428281E-1	8.681641E-2
1.325156E-1	8.476563E-2
1.222031E-1	8.242188E-2
1.106016E-1	7.998047E-2
9.857031E-2	7.724610E-2
8.653906E-2	7.431641E-2
7.450781E-2	7.109375E-2
6.333594E-2	6.767579E-2
5.259375E-2	6.386719E-2
4.271094E-2	5.986328E-2
3.368750E-2	5.546875E-2
2.552344E-2	5.068360E-2
1.650000E-2	4.531250E-2
8.765622E-3	3.935547E-2
6.015592E-4	3.300781E-2
-7.562504E-3	2.607422E-2
-1.658594E-2	1.865234E-2
-2.560938E-2	1.083984E-2
-3.506250E-2	2.832031E-3
-4.494532E-2	-4.980469E-3
-5.525782E-2	-1.318359E-2
-6.600001E-2	-2.167969E-2
-7.588282E-2	-3.007813E-2
-8.533594E-2	-3.808594E-2
-9.607813E-2	-4.609375E-2
-1.076797E-1	-5.400391E-2
