X (Volt)	Y (Volt)
-4.021876E-2	-5.371094E-3
-4.967188E-2	-1.601563E-2
-5.998438E-2	-2.685547E-2
-6.986719E-2	-3.710938E-2
-7.932032E-2	-4.746094E-2
-8.920313E-2	-5.771485E-2
-9.865626E-2	-6.777344E-2
-1.085391E-1	-7.763672E-2
-1.171328E-1	-8.681641E-2
-1.257266E-1	-9.580079E-2
-1.338906E-1	-1.041016E-1
-1.411953E-1	-1.120117E-1
-1.497891E-1	-1.193359E-1
-1.596719E-1	-1.257813E-1
-1.682656E-1	-1.313477E-1
-1.760000E-1	-1.363281E-1
-1.833047E-1	-1.406250E-1
-1.893203E-1	-1.442383E-1
-1.953359E-1	-1.473633E-1
-1.983438E-1	-1.498047E-1
-1.996328E-1	-1.514649E-1
-1.992031E-1	-1.526367E-1
-1.970547E-1	-1.530274E-1
-1.944766E-1	-1.530274E-1
-1.906094E-1	-1.525391E-1
-1.858828E-1	-1.516602E-1
-1.798672E-1	-1.502930E-1
-1.729922E-1	-1.487305E-1
-1.656875E-1	-1.466797E-1
-1.575234E-1	-1.442383E-1
-1.485000E-1	-1.415039E-1
-1.394766E-1	-1.384766E-1
-1.304531E-1	-1.351563E-1
-1.205703E-1	-1.314453E-1
-1.111172E-1	-1.272461E-1
-1.012344E-1	-1.224609E-1
-9.092188E-2	-1.170899E-1
-8.232813E-2	-1.111328E-1
-7.416407E-2	-1.046875E-1
-6.642969E-2	-9.785157E-2
-5.783594E-2	-9.052735E-2
-4.967188E-2	-8.281251E-2
-4.107813E-2	-7.470704E-2
-3.248438E-2	-6.591797E-2
-2.303125E-2	-5.664063E-2
-1.400782E-2	-4.677735E-2
-4.984379E-3	-3.662110E-2
4.468747E-3	-2.646485E-2
1.349218E-2	-1.591797E-2
2.337500E-2	-5.566407E-3
3.282812E-2	4.687500E-3
4.271094E-2	1.533203E-2
5.173437E-2	2.587891E-2
6.075781E-2	3.623047E-2
7.021094E-2	4.667969E-2
7.966406E-2	5.693360E-2
8.868750E-2	6.689454E-2
9.900000E-2	7.636719E-2
1.075938E-1	8.574219E-2
1.157578E-1	9.462891E-2
1.243516E-1	1.029297E-1
1.320859E-1	1.106445E-1
1.406797E-1	1.176758E-1
1.505625E-1	1.238281E-1
1.595859E-1	1.293945E-1
1.668906E-1	1.342774E-1
1.737656E-1	1.385742E-1
1.797813E-1	1.420899E-1
1.840781E-1	1.450195E-1
1.879453E-1	1.472656E-1
1.888047E-1	1.489258E-1
1.888047E-1	1.499024E-1
1.866563E-1	1.503906E-1
1.840781E-1	1.502930E-1
1.806406E-1	1.498047E-1
1.759141E-1	1.489258E-1
1.703281E-1	1.477539E-1
1.638828E-1	1.461914E-1
1.561484E-1	1.442383E-1
1.475547E-1	1.417969E-1
1.393906E-1	1.391602E-1
1.312266E-1	1.361328E-1
1.217734E-1	1.328125E-1
1.118906E-1	1.291016E-1
1.015781E-1	1.248047E-1
9.169531E-2	1.202149E-1
8.224219E-2	1.150391E-1
7.278906E-2	1.092774E-1
6.419531E-2	1.031250E-1
5.603125E-2	9.638672E-2
4.915625E-2	8.916016E-2
4.185156E-2	8.144532E-2
3.368750E-2	7.343750E-2
2.552344E-2	6.494141E-2
1.650000E-2	5.576172E-2
7.046872E-3	4.599610E-2
-2.406253E-3	3.574219E-2
-1.228907E-2	2.558594E-2
-2.088282E-2	1.533203E-2
-3.119532E-2	4.882813E-3
-4.107813E-2	-5.371094E-3
-5.096094E-2	-1.601563E-2
