X (Volt)	Y (Volt)
1.129414E-1	3.906250E-3
1.537227E-1	3.320312E-2
1.979023E-1	6.328124E-2
2.437812E-1	9.374999E-2
2.913594E-1	1.230469E-1
3.417695E-1	1.527344E-1
4.018086E-1	1.824219E-1
4.782734E-1	2.097656E-1
5.564375E-1	2.351562E-1
6.306367E-1	2.570312E-1
6.974726E-1	2.757812E-1
7.535469E-1	2.906250E-1
7.965937E-1	3.027343E-1
8.322773E-1	3.125000E-1
8.611640E-1	3.207031E-1
8.843867E-1	3.269531E-1
9.025117E-1	3.324218E-1
9.172383E-1	3.367187E-1
9.280000E-1	3.398437E-1
9.364961E-1	3.417968E-1
9.432930E-1	3.437500E-1
9.444258E-1	3.445312E-1
9.398945E-1	3.449218E-1
9.274336E-1	3.441406E-1
9.104414E-1	3.425781E-1
8.866523E-1	3.402343E-1
8.588984E-1	3.371093E-1
8.288789E-1	3.332031E-1
7.965937E-1	3.285156E-1
7.603437E-1	3.238281E-1
7.195625E-1	3.183593E-1
6.759492E-1	3.125000E-1
6.312031E-1	3.058593E-1
5.853242E-1	2.988281E-1
5.377461E-1	2.917968E-1
4.856367E-1	2.832031E-1
4.289961E-1	2.738281E-1
3.729219E-1	2.625000E-1
3.191133E-1	2.503906E-1
2.687031E-1	2.367187E-1
2.262227E-1	2.222656E-1
1.877070E-1	2.058594E-1
1.537227E-1	1.886719E-1
1.231367E-1	1.683594E-1
9.425000E-2	1.476562E-1
6.479688E-2	1.246094E-1
3.137891E-2	1.007812E-1
-4.871092E-3	7.460937E-2
-4.338672E-2	4.648437E-2
-8.360156E-2	1.718750E-2
-1.221172E-1	-1.093750E-2
-1.634648E-1	-4.023437E-2
-2.076445E-1	-7.109374E-2
-2.552227E-1	-1.019531E-1
-3.022344E-1	-1.320312E-1
-3.515117E-1	-1.609375E-1
-4.098516E-1	-1.898437E-1
-4.857500E-1	-2.175781E-1
-5.644805E-1	-2.433594E-1
-6.386797E-1	-2.652343E-1
-7.021172E-1	-2.839843E-1
-7.564922E-1	-3.000000E-1
-8.012383E-1	-3.128906E-1
-8.352226E-1	-3.226562E-1
-8.629765E-1	-3.300781E-1
-8.861992E-1	-3.363281E-1
-9.043242E-1	-3.410156E-1
-9.184844E-1	-3.453125E-1
-9.298125E-1	-3.484375E-1
-9.377422E-1	-3.507812E-1
-9.428398E-1	-3.523437E-1
-9.451055E-1	-3.531250E-1
-9.411406E-1	-3.535156E-1
-9.292461E-1	-3.527343E-1
-9.111211E-1	-3.515625E-1
-8.884648E-1	-3.492187E-1
-8.607109E-1	-3.457031E-1
-8.318242E-1	-3.421875E-1
-7.989726E-1	-3.378906E-1
-7.610234E-1	-3.328125E-1
-7.202422E-1	-3.277343E-1
-6.771953E-1	-3.218750E-1
-6.335820E-1	-3.152343E-1
-5.865703E-1	-3.078125E-1
-5.384258E-1	-3.000000E-1
-4.857500E-1	-2.910156E-1
-4.302422E-1	-2.808593E-1
-3.753008E-1	-2.695312E-1
-3.237578E-1	-2.574218E-1
-2.750469E-1	-2.433594E-1
-2.308672E-1	-2.281250E-1
-1.929180E-1	-2.117187E-1
-1.595000E-1	-1.937500E-1
-1.294805E-1	-1.742187E-1
