X (Volt)	Y (Volt)
-6.094531E-2	-5.078124E-3
-8.835936E-3	-2.734375E-3
4.100781E-2	-7.812499E-4
8.971875E-2	1.562500E-3
1.406953E-1	4.296875E-3
1.950703E-1	6.640624E-3
2.500117E-1	8.984374E-3
3.049531E-1	1.132812E-2
3.581953E-1	1.367187E-2
4.057734E-1	1.562500E-2
4.522187E-1	1.796875E-2
5.014961E-1	2.031250E-2
5.468086E-1	2.226562E-2
5.898555E-1	2.421875E-2
6.295039E-1	2.617187E-2
6.697187E-1	2.812500E-2
7.088008E-1	2.968750E-2
7.456172E-1	3.164062E-2
7.796016E-1	3.281250E-2
8.084883E-1	3.437500E-2
8.328437E-1	3.554687E-2
8.509687E-1	3.632812E-2
8.656953E-1	3.671875E-2
8.770234E-1	3.710937E-2
8.855195E-1	3.750000E-2
8.928828E-1	3.789062E-2
8.985469E-1	3.789062E-2
9.013789E-1	3.789062E-2
9.042109E-1	3.789062E-2
9.042109E-1	3.789062E-2
8.979805E-1	3.750000E-2
8.849531E-1	3.710937E-2
8.656953E-1	3.593750E-2
8.419062E-1	3.476562E-2
8.141523E-1	3.320312E-2
7.858320E-1	3.164062E-2
7.552461E-1	3.046875E-2
7.218281E-1	2.890625E-2
6.833125E-1	2.695312E-2
6.408320E-1	2.460937E-2
5.972187E-1	2.265625E-2
5.519062E-1	2.031250E-2
5.060273E-1	1.796875E-2
4.550508E-1	1.562500E-2
3.978437E-1	1.289062E-2
3.372383E-1	1.015625E-2
2.760664E-1	7.812499E-3
2.188594E-1	5.078124E-3
1.599531E-1	2.343750E-3
1.050117E-1	-3.906250E-4
5.403516E-2	-2.734375E-3
1.359377E-3	-5.078124E-3
-5.018359E-2	-7.421874E-3
-9.946093E-2	-9.374999E-3
-1.515703E-1	-1.171875E-2
-2.059453E-1	-1.367187E-2
-2.614531E-1	-1.640625E-2
-3.163945E-1	-1.875000E-2
-3.679375E-1	-2.148437E-2
-4.149492E-1	-2.343750E-2
-4.619609E-1	-2.578125E-2
-5.095391E-1	-2.773437E-2
-5.576836E-1	-3.007812E-2
-5.995976E-1	-3.203125E-2
-6.398125E-1	-3.398437E-2
-6.766289E-1	-3.554687E-2
-7.145781E-1	-3.710937E-2
-7.502617E-1	-3.867187E-2
-7.842461E-1	-4.023437E-2
-8.148320E-1	-4.140625E-2
-8.369219E-1	-4.257812E-2
-8.550469E-1	-4.335937E-2
-8.680742E-1	-4.375000E-2
-8.794023E-1	-4.414062E-2
-8.890312E-1	-4.453125E-2
-8.952617E-1	-4.453125E-2
-9.003594E-1	-4.492187E-2
-9.037578E-1	-4.492187E-2
-9.060234E-1	-4.492187E-2
-9.065898E-1	-4.492187E-2
-9.014922E-1	-4.453125E-2
-8.878984E-1	-4.375000E-2
-8.686406E-1	-4.296875E-2
-8.459844E-1	-4.179687E-2
-8.187969E-1	-4.023437E-2
-7.893437E-1	-3.906250E-2
-7.576250E-1	-3.750000E-2
-7.242070E-1	-3.593750E-2
-6.856914E-1	-3.398437E-2
-6.454765E-1	-3.203125E-2
-6.012969E-1	-3.007812E-2
-5.548516E-1	-2.773437E-2
-5.072734E-1	-2.539062E-2
-4.562969E-1	-2.304687E-2
-3.996562E-1	-2.031250E-2
-3.413164E-1	-1.757812E-2
-2.818437E-1	-1.484375E-2
-2.223711E-1	-1.210937E-2
-1.645977E-1	-9.765624E-3
-1.096562E-1	-7.421874E-3
-5.698047E-2	-4.687500E-3
-4.871092E-3	-2.734375E-3
4.497266E-2	-3.906250E-4
9.255078E-2	1.562500E-3
1.440937E-1	4.296875E-3
1.979023E-1	6.640624E-3
2.522773E-1	8.984374E-3
3.077852E-1	1.132812E-2
3.610273E-1	1.367187E-2
4.086055E-1	1.601562E-2
4.556172E-1	1.835937E-2
5.037617E-1	2.031250E-2
5.502070E-1	2.265625E-2
5.938203E-1	2.460937E-2
6.329023E-1	2.656250E-2
6.725508E-1	2.851562E-2
7.121992E-1	3.007812E-2
7.484492E-1	3.164062E-2
7.818672E-1	3.320312E-2
8.101875E-1	3.437500E-2
8.334101E-1	3.554687E-2
8.521015E-1	3.632812E-2
8.656953E-1	3.710937E-2
8.770234E-1	3.750000E-2
8.855195E-1	3.750000E-2
8.928828E-1	3.789062E-2
8.979805E-1	3.789062E-2
9.019453E-1	3.789062E-2
9.042109E-1	3.789062E-2
9.036445E-1	3.789062E-2
8.974140E-1	3.750000E-2
8.838203E-1	3.710937E-2
8.639961E-1	3.593750E-2
8.402070E-1	3.476562E-2
8.130195E-1	3.320312E-2
7.841328E-1	3.203125E-2
7.529805E-1	3.046875E-2
7.184297E-1	2.890625E-2
6.799141E-1	2.656250E-2
6.380000E-1	2.460937E-2
5.938203E-1	2.226562E-2
5.479414E-1	2.031250E-2
5.026289E-1	1.796875E-2
4.505195E-1	1.562500E-2
3.938789E-1	1.289062E-2
3.332734E-1	1.015625E-2
2.732344E-1	7.421874E-3
2.148945E-1	5.078124E-3
1.571211E-1	2.343750E-3
1.027461E-1	-3.906250E-4
5.176953E-2	-2.734375E-3
2.265642E-4	-5.078124E-3
-5.131640E-2	-7.031249E-3
-1.022930E-1	-9.374999E-3
-1.544023E-1	-1.171875E-2
-2.087773E-1	-1.367187E-2
-2.642851E-1	-1.640625E-2
-3.186601E-1	-1.875000E-2
-3.707695E-1	-2.148437E-2
-4.172148E-1	-2.343750E-2
-4.636601E-1	-2.578125E-2
-5.112383E-1	-2.773437E-2
-5.588164E-1	-3.007812E-2
-6.024297E-1	-3.203125E-2
-6.415117E-1	-3.398437E-2
-6.794609E-1	-3.554687E-2
-7.168437E-1	-3.710937E-2
-7.525273E-1	-3.867187E-2
-7.859453E-1	-4.023437E-2
-8.165312E-1	-4.140625E-2
-8.380547E-1	-4.257812E-2
-8.556133E-1	-4.296875E-2
-8.697734E-1	-4.375000E-2
-8.811015E-1	-4.414062E-2
-8.895976E-1	-4.453125E-2
-8.963945E-1	-4.453125E-2
-9.009258E-1	-4.492187E-2
-9.043242E-1	-4.492187E-2
-9.060234E-1	-4.492187E-2
-9.060234E-1	-4.453125E-2
-9.009258E-1	-4.453125E-2
-8.878984E-1	-4.375000E-2
-8.686406E-1	-4.296875E-2
-8.454180E-1	-4.140625E-2
-8.182305E-1	-4.023437E-2
-7.882109E-1	-3.906250E-2
-7.570586E-1	-3.750000E-2
-7.225078E-1	-3.554687E-2
-6.845586E-1	-3.398437E-2
-6.437773E-1	-3.164062E-2
-5.990312E-1	-2.968750E-2
-5.525859E-1	-2.734375E-2
-5.044414E-1	-2.500000E-2
-4.528984E-1	-2.265625E-2
-3.962578E-1	-1.992187E-2
-3.379180E-1	-1.718750E-2
-2.790117E-1	-1.445312E-2
-2.189727E-1	-1.171875E-2
-1.606328E-1	-9.374999E-3
-1.056914E-1	-6.640624E-3
-5.301562E-2	-4.687500E-3
-2.039061E-3	-2.343750E-3
4.837109E-2	0.000000E+0
9.651562E-2	1.953125E-3
1.486250E-1	4.687500E-3
2.035664E-1	7.031249E-3
2.573750E-1	9.374999E-3
3.117500E-1	1.171875E-2
3.644258E-1	1.406250E-2
4.125703E-1	1.601562E-2
4.590156E-1	1.835937E-2
5.077266E-1	2.070312E-2
5.536055E-1	2.265625E-2
5.955195E-1	2.460937E-2
6.357344E-1	2.656250E-2
6.759492E-1	2.851562E-2
7.144648E-1	3.007812E-2
7.512812E-1	3.203125E-2
7.841328E-1	3.320312E-2
8.130195E-1	3.476562E-2
8.356758E-1	3.554687E-2
8.532344E-1	3.632812E-2
8.668281E-1	3.710937E-2
8.781562E-1	3.750000E-2
8.872187E-1	3.750000E-2
8.934492E-1	3.789062E-2
8.985469E-1	3.789062E-2
9.019453E-1	3.789062E-2
9.042109E-1	3.789062E-2
9.036445E-1	3.789062E-2
8.974140E-1	3.750000E-2
8.832539E-1	3.671875E-2
8.628633E-1	3.593750E-2
8.373750E-1	3.476562E-2
8.101875E-1	3.320312E-2
7.801680E-1	3.164062E-2
7.495820E-1	3.007812E-2
7.161641E-1	2.851562E-2
6.776484E-1	2.656250E-2
6.357344E-1	2.460937E-2
5.909883E-1	2.226562E-2
5.468086E-1	2.031250E-2
5.003633E-1	1.796875E-2
4.482539E-1	1.523437E-2
3.916133E-1	1.289062E-2
3.298750E-1	1.015625E-2
2.704023E-1	7.421874E-3
2.114961E-1	4.687500E-3
1.542891E-1	1.953125E-3
9.878125E-2	-3.906250E-4
4.780469E-2	-2.734375E-3
-4.871092E-3	-5.078124E-3
-5.584765E-2	-7.421874E-3
-1.068242E-1	-9.765624E-3
-1.589336E-1	-1.210937E-2
-2.133086E-1	-1.406250E-2
-2.682500E-1	-1.640625E-2
-3.231914E-1	-1.914062E-2
-3.747344E-1	-2.148437E-2
-4.211797E-1	-2.382812E-2
-4.687578E-1	-2.578125E-2
-5.163359E-1	-2.812500E-2
-5.639141E-1	-3.007812E-2
-6.058281E-1	-3.203125E-2
-6.443437E-1	-3.398437E-2
-6.822930E-1	-3.593750E-2
-7.202422E-1	-3.750000E-2
-7.559258E-1	-3.906250E-2
-7.904765E-1	-4.023437E-2
