X (Volt)	Y (Volt)
9.651562E-2	-1.562500E-3
1.389961E-1	2.460937E-2
1.803437E-1	5.195312E-2
2.290547E-1	7.890624E-2
2.845625E-1	1.054687E-1
3.553633E-1	1.320312E-1
4.295625E-1	1.570312E-1
5.014961E-1	1.804687E-1
5.694648E-1	2.003906E-1
6.340351E-1	2.179687E-1
6.940742E-1	2.324219E-1
7.473164E-1	2.453125E-1
7.920625E-1	2.558593E-1
8.283125E-1	2.644531E-1
8.560664E-1	2.714843E-1
8.798555E-1	2.765625E-1
8.991133E-1	2.808593E-1
9.132734E-1	2.839843E-1
9.246015E-1	2.867187E-1
9.336640E-1	2.886718E-1
9.415937E-1	2.902343E-1
9.466914E-1	2.914062E-1
9.489570E-1	2.921875E-1
9.455586E-1	2.921875E-1
9.342305E-1	2.914062E-1
9.178047E-1	2.898437E-1
8.957148E-1	2.875000E-1
8.685273E-1	2.847656E-1
8.390742E-1	2.812500E-1
8.079219E-1	2.777343E-1
7.722383E-1	2.730468E-1
7.325898E-1	2.679687E-1
6.901094E-1	2.621093E-1
6.459297E-1	2.558593E-1
6.000508E-1	2.492187E-1
5.530391E-1	2.417969E-1
5.014961E-1	2.335937E-1
4.454219E-1	2.246094E-1
3.876484E-1	2.144531E-1
3.304414E-1	2.023437E-1
2.749336E-1	1.902344E-1
2.245234E-1	1.753906E-1
1.775117E-1	1.601562E-1
1.350312E-1	1.445312E-1
9.878125E-2	1.273437E-1
6.876172E-2	1.089844E-1
3.987500E-2	9.023437E-2
8.156252E-3	6.874999E-2
-2.696094E-2	4.531250E-2
-6.377734E-2	2.031250E-2
-1.039922E-1	-4.687500E-3
-1.459062E-1	-3.046875E-2
-1.895195E-1	-5.742187E-2
-2.382305E-1	-8.554687E-2
-2.943047E-1	-1.128906E-1
-3.628398E-1	-1.394531E-1
-4.347734E-1	-1.644531E-1
-5.067070E-1	-1.875000E-1
-5.752422E-1	-2.074219E-1
-6.392461E-1	-2.250000E-1
-6.970195E-1	-2.402344E-1
-7.485625E-1	-2.531250E-1
-7.938750E-1	-2.636718E-1
-8.301250E-1	-2.726562E-1
-8.578789E-1	-2.796875E-1
-8.805351E-1	-2.851562E-1
-8.997930E-1	-2.894531E-1
-9.145195E-1	-2.933593E-1
-9.258476E-1	-2.960937E-1
-9.349101E-1	-2.984375E-1
-9.417070E-1	-3.000000E-1
-9.462383E-1	-3.007812E-1
-9.490703E-1	-3.015625E-1
-9.462383E-1	-3.015625E-1
-9.360430E-1	-3.011718E-1
-9.196172E-1	-2.996093E-1
-8.980937E-1	-2.972656E-1
-8.720390E-1	-2.941406E-1
-8.437187E-1	-2.902343E-1
-8.125664E-1	-2.863281E-1
-7.763164E-1	-2.816406E-1
-7.361015E-1	-2.765625E-1
-6.930547E-1	-2.703125E-1
-6.488750E-1	-2.640625E-1
