X (Volt)	Y (Volt)
-1.486719E-2	-1.826172E-2
-6.703129E-3	-1.591797E-2
1.031247E-3	-1.298828E-2
9.624997E-3	-9.472657E-3
1.950781E-2	-5.468750E-3
2.982031E-2	-1.171875E-3
3.970312E-2	3.515625E-3
4.958594E-2	8.496094E-3
6.118750E-2	1.347656E-2
7.536719E-2	1.796875E-2
9.083594E-2	2.197266E-2
1.054453E-1	2.529297E-2
1.183359E-1	2.792969E-2
1.307969E-1	3.017578E-2
1.419688E-1	3.203125E-2
1.535703E-1	3.359375E-2
1.638828E-1	3.486328E-2
1.729063E-1	3.583985E-2
1.806406E-1	3.671875E-2
1.862266E-1	3.730469E-2
1.909531E-1	3.759766E-2
1.943906E-1	3.789063E-2
1.973984E-1	3.808594E-2
1.995469E-1	3.828125E-2
2.021250E-1	3.828125E-2
2.034141E-1	3.837891E-2
2.042734E-1	3.828125E-2
2.055625E-1	3.828125E-2
2.055625E-1	3.818360E-2
2.042734E-1	3.808594E-2
2.021250E-1	3.779297E-2
1.982578E-1	3.750000E-2
1.935313E-1	3.701172E-2
1.879453E-1	3.642578E-2
1.810703E-1	3.583985E-2
1.746250E-1	3.525391E-2
1.677500E-1	3.457031E-2
1.591563E-1	3.378906E-2
1.492734E-1	3.291016E-2
1.389609E-1	3.193360E-2
1.286484E-1	3.085938E-2
1.183359E-1	2.988281E-2
1.067344E-1	2.880860E-2
9.341406E-2	2.763672E-2
8.095313E-2	2.646485E-2
6.806250E-2	2.519531E-2
5.560156E-2	2.382813E-2
4.357031E-2	2.236328E-2
3.239844E-2	2.070313E-2
2.036719E-2	1.904297E-2
9.624997E-3	1.728516E-2
1.718717E-4	1.523438E-2
-7.562504E-3	1.250000E-2
-1.615625E-2	9.179688E-3
-2.475000E-2	5.273438E-3
-3.506250E-2	1.074219E-3
-4.537501E-2	-3.515625E-3
-5.654688E-2	-8.300782E-3
-6.857813E-2	-1.328125E-2
-8.275782E-2	-1.806641E-2
-9.822657E-2	-2.236328E-2
-1.124063E-1	-2.587891E-2
-1.265859E-1	-2.880860E-2
-1.381875E-1	-3.125000E-2
-1.506484E-1	-3.320313E-2
-1.613906E-1	-3.486328E-2
-1.717031E-1	-3.623047E-2
-1.807266E-1	-3.740235E-2
-1.884609E-1	-3.828125E-2
-1.953359E-1	-3.896485E-2
-1.996328E-1	-3.935547E-2
-2.039297E-1	-3.964844E-2
-2.065078E-1	-3.984375E-2
-2.095156E-1	-4.003906E-2
-2.116641E-1	-4.013672E-2
-2.129531E-1	-4.023438E-2
-2.138125E-1	-4.023438E-2
-2.142422E-1	-4.013672E-2
-2.146719E-1	-4.013672E-2
-2.138125E-1	-3.994141E-2
-2.116641E-1	-3.974610E-2
-2.082266E-1	-3.935547E-2
