X (Volt)	Y (Volt)
3.325781E-2	2.148438E-3
4.228125E-2	1.357422E-2
5.130469E-2	2.480469E-2
6.032812E-2	3.593750E-2
6.935156E-2	4.726563E-2
7.880469E-2	5.820313E-2
8.825781E-2	6.884766E-2
9.685156E-2	7.890625E-2
1.050156E-1	8.896485E-2
1.123203E-1	9.833985E-2
1.191953E-1	1.073242E-1
1.260703E-1	1.156250E-1
1.325156E-1	1.232422E-1
1.376719E-1	1.304688E-1
1.436875E-1	1.373047E-1
1.488438E-1	1.436524E-1
1.535703E-1	1.494141E-1
1.587266E-1	1.545899E-1
1.638828E-1	1.592774E-1
1.668906E-1	1.631836E-1
1.686094E-1	1.663086E-1
1.694688E-1	1.687500E-1
1.694688E-1	1.703125E-1
1.681797E-1	1.712891E-1
1.660313E-1	1.716797E-1
1.634531E-1	1.715820E-1
1.587266E-1	1.708008E-1
1.535703E-1	1.695313E-1
1.479844E-1	1.676758E-1
1.411094E-1	1.653320E-1
1.342344E-1	1.624024E-1
1.269297E-1	1.590820E-1
1.191953E-1	1.551758E-1
1.110313E-1	1.507813E-1
1.020078E-1	1.457031E-1
9.427344E-2	1.398438E-1
8.610938E-2	1.333984E-1
7.751563E-2	1.264649E-1
6.935156E-2	1.191406E-1
6.204687E-2	1.111328E-1
5.431250E-2	1.025391E-1
4.614844E-2	9.355469E-2
3.798437E-2	8.408204E-2
2.853125E-2	7.421875E-2
1.907812E-2	6.396485E-2
9.624997E-3	5.312500E-2
-2.578158E-4	4.179688E-2
-9.710941E-3	3.046875E-2
-2.002344E-2	1.933594E-2
-2.947657E-2	7.812500E-3
-3.935938E-2	-3.417969E-3
-4.967188E-2	-1.474609E-2
-5.912501E-2	-2.617188E-2
-6.857813E-2	-3.720703E-2
-7.803126E-2	-4.833985E-2
-8.662501E-2	-5.937500E-2
-9.564845E-2	-7.011719E-2
-1.046719E-1	-8.046875E-2
-1.128359E-1	-9.033204E-2
-1.197109E-1	-9.970704E-2
-1.270156E-1	-1.085938E-1
-1.338906E-1	-1.170899E-1
-1.394766E-1	-1.249024E-1
-1.450625E-1	-1.319336E-1
-1.510781E-1	-1.386719E-1
-1.562344E-1	-1.449219E-1
-1.609609E-1	-1.506836E-1
-1.656875E-1	-1.560547E-1
-1.704141E-1	-1.607422E-1
-1.729922E-1	-1.647461E-1
-1.751406E-1	-1.680664E-1
-1.764297E-1	-1.705078E-1
-1.764297E-1	-1.721680E-1
-1.751406E-1	-1.732422E-1
-1.734219E-1	-1.737305E-1
-1.704141E-1	-1.735352E-1
-1.661172E-1	-1.728516E-1
-1.609609E-1	-1.715820E-1
-1.549453E-1	-1.696289E-1
-1.480703E-1	-1.672852E-1
-1.416250E-1	-1.644531E-1
-1.338906E-1	-1.610352E-1
-1.261563E-1	-1.571289E-1
-1.179922E-1	-1.524414E-1
-1.098281E-1	-1.470703E-1
-1.003750E-1	-1.411133E-1
-9.221095E-2	-1.345703E-1
-8.404688E-2	-1.275391E-1
-7.631251E-2	-1.198242E-1
-6.900782E-2	-1.114258E-1
-6.170313E-2	-1.027344E-1
-5.225001E-2	-9.375001E-2
-4.365626E-2	-8.427735E-2
-3.377344E-2	-7.431641E-2
-2.475000E-2	-6.376954E-2
-1.443750E-2	-5.273438E-2
-4.554691E-3	-4.140625E-2
4.039059E-3	-3.037110E-2
1.435156E-2	-1.914063E-2
2.466406E-2	-7.714844E-3
3.411719E-2	3.417969E-3
4.400000E-2	1.484375E-2
5.259375E-2	2.607422E-2
6.161719E-2	3.720703E-2
7.064062E-2	4.853516E-2
7.923438E-2	5.947266E-2
8.868750E-2	7.001954E-2
9.771094E-2	8.017579E-2
