X (Volt)	Y (Volt)
2.741406E-2	-2.343750E-3
7.725781E-2	1.171875E-3
1.310664E-1	5.078124E-3
1.877070E-1	8.203124E-3
2.449141E-1	1.132812E-2
3.009883E-1	1.406250E-2
3.559297E-1	1.679687E-2
4.040742E-1	1.914062E-2
4.505195E-1	2.148437E-2
4.997969E-1	2.382812E-2
5.479414E-1	2.617187E-2
5.926875E-1	2.851562E-2
6.340351E-1	3.046875E-2
6.742500E-1	3.203125E-2
7.144648E-1	3.398437E-2
7.518476E-1	3.593750E-2
7.869648E-1	3.750000E-2
8.186836E-1	3.867187E-2
8.441719E-1	4.023437E-2
8.639961E-1	4.101562E-2
8.804219E-1	4.179687E-2
8.928828E-1	4.218750E-2
9.025117E-1	4.257812E-2
9.104414E-1	4.257812E-2
9.161055E-1	4.296875E-2
9.200703E-1	4.296875E-2
9.229023E-1	4.296875E-2
9.223359E-1	4.296875E-2
9.172383E-1	4.257812E-2
9.047773E-1	4.179687E-2
8.860859E-1	4.101562E-2
8.628633E-1	3.945312E-2
8.362422E-1	3.828125E-2
8.073555E-1	3.671875E-2
7.773359E-1	3.515625E-2
7.444844E-1	3.320312E-2
7.059687E-1	3.164062E-2
6.623555E-1	2.929687E-2
6.164766E-1	2.695312E-2
5.694648E-1	2.460937E-2
5.241523E-1	2.226562E-2
4.765742E-1	1.992187E-2
4.210664E-1	1.718750E-2
3.598945E-1	1.406250E-2
2.975898E-1	1.132812E-2
2.381172E-1	8.593749E-3
1.803437E-1	5.859374E-3
1.242695E-1	3.125000E-3
7.159375E-2	3.906250E-4
2.005078E-2	-1.953125E-3
-3.035937E-2	-4.687500E-3
-8.190234E-2	-7.812499E-3
-1.368437E-1	-1.132812E-2
-1.940508E-1	-1.445312E-2
-2.523906E-1	-1.796875E-2
-3.084648E-1	-2.070312E-2
-3.622734E-1	-2.343750E-2
-4.098516E-1	-2.578125E-2
-4.585625E-1	-2.812500E-2
-5.067070E-1	-3.085937E-2
-5.559844E-1	-3.320312E-2
-6.007305E-1	-3.515625E-2
-6.415117E-1	-3.710937E-2
-6.794609E-1	-3.906250E-2
-7.185430E-1	-4.062500E-2
-7.559258E-1	-4.218750E-2
-7.916094E-1	-4.375000E-2
-8.238945E-1	-4.531250E-2
-8.493828E-1	-4.648437E-2
-8.680742E-1	-4.765625E-2
-8.833672E-1	-4.804687E-2
-8.958281E-1	-4.882812E-2
-9.054570E-1	-4.921874E-2
-9.128203E-1	-4.921874E-2
-9.179180E-1	-4.960937E-2
-9.218828E-1	-4.960937E-2
-9.247148E-1	-4.960937E-2
-9.252812E-1	-4.921874E-2
-9.207500E-1	-4.921874E-2
-9.088555E-1	-4.843750E-2
-8.912969E-1	-4.726562E-2
-8.675078E-1	-4.609375E-2
-8.408867E-1	-4.453125E-2
-8.125664E-1	-4.296875E-2
-7.814140E-1	-4.140625E-2
-7.474297E-1	-3.984375E-2
-7.094805E-1	-3.828125E-2
-6.670000E-1	-3.632812E-2
-6.216875E-1	-3.398437E-2
-5.741094E-1	-3.164062E-2
-5.270976E-1	-2.929687E-2
-4.783867E-1	-2.695312E-2
-4.223125E-1	-2.421875E-2
-3.611406E-1	-2.109375E-2
-3.005351E-1	-1.796875E-2
-2.387969E-1	-1.484375E-2
-1.804570E-1	-1.250000E-2
-1.255156E-1	-9.765624E-3
-7.227343E-2	-7.421874E-3
-1.959765E-2	-4.687500E-3
3.024609E-2	-1.953125E-3
8.008984E-2	1.171875E-3
1.344648E-1	5.078124E-3
1.911055E-1	8.593749E-3
2.483125E-1	1.132812E-2
3.049531E-1	1.406250E-2
3.598945E-1	1.679687E-2
4.063398E-1	1.953125E-2
4.533516E-1	2.148437E-2
5.037617E-1	2.382812E-2
5.519062E-1	2.617187E-2
5.955195E-1	2.851562E-2
6.363008E-1	3.046875E-2
6.770820E-1	3.242187E-2
7.178633E-1	3.398437E-2
7.558125E-1	3.593750E-2
7.897969E-1	3.750000E-2
8.209492E-1	3.906250E-2
8.475703E-1	4.023437E-2
8.662617E-1	4.101562E-2
8.821211E-1	4.179687E-2
8.945820E-1	4.218750E-2
9.042109E-1	4.257812E-2
9.110078E-1	4.296875E-2
9.161055E-1	4.296875E-2
9.206367E-1	4.296875E-2
9.234687E-1	4.296875E-2
9.234687E-1	4.296875E-2
9.172383E-1	4.257812E-2
9.042109E-1	4.179687E-2
8.855195E-1	4.062500E-2
8.622969E-1	3.945312E-2
8.351094E-1	3.828125E-2
8.056562E-1	3.671875E-2
7.750703E-1	3.476562E-2
7.416523E-1	3.320312E-2
7.031367E-1	3.125000E-2
6.595234E-1	2.929687E-2
6.130781E-1	2.695312E-2
5.666328E-1	2.421875E-2
5.213203E-1	2.226562E-2
4.720430E-1	1.992187E-2
4.159687E-1	1.679687E-2
3.553633E-1	1.406250E-2
2.924922E-1	1.132812E-2
2.335859E-1	8.593749E-3
1.752461E-1	5.468749E-3
1.197383E-1	2.734375E-3
6.706250E-2	0.000000E+0
1.495313E-2	-2.343750E-3
-3.545703E-2	-5.078124E-3
-8.756640E-2	-8.203124E-3
-1.419414E-1	-1.171875E-2
-1.985820E-1	-1.484375E-2
-2.569219E-1	-1.796875E-2
-3.129961E-1	-2.109375E-2
-3.673711E-1	-2.382812E-2
-4.155156E-1	-2.617187E-2
-4.636601E-1	-2.851562E-2
-5.129375E-1	-3.125000E-2
-5.610820E-1	-3.359375E-2
-6.052617E-1	-3.554687E-2
-6.460430E-1	-3.710937E-2
-6.839922E-1	-3.906250E-2
-7.225078E-1	-4.062500E-2
-7.604570E-1	-4.218750E-2
-7.967070E-1	-4.414062E-2
-8.278594E-1	-4.531250E-2
