X (Volt)	Y (Volt)
7.612500E-2	-7.421874E-3
1.225703E-1	4.296875E-3
1.854414E-1	1.679687E-2
2.522773E-1	2.890625E-2
3.168477E-1	3.984375E-2
3.757539E-1	4.882812E-2
4.318281E-1	5.624999E-2
4.879023E-1	6.328124E-2
5.405781E-1	6.874999E-2
5.898555E-1	7.343749E-2
6.357344E-1	7.812499E-2
6.793476E-1	8.203124E-2
7.229609E-1	8.593749E-2
7.626094E-1	8.945312E-2
7.999922E-1	9.218749E-2
8.328437E-1	9.453124E-2
8.605976E-1	9.648437E-2
8.815547E-1	9.804686E-2
8.991133E-1	9.882811E-2
9.127070E-1	9.960936E-2
9.234687E-1	9.999999E-2
9.319648E-1	1.003906E-1
9.387617E-1	1.007812E-1
9.444258E-1	1.007812E-1
9.472578E-1	1.007812E-1
9.483906E-1	1.007812E-1
9.438594E-1	1.003906E-1
9.330976E-1	9.960936E-2
9.178047E-1	9.882811E-2
8.962812E-1	9.726562E-2
8.690937E-1	9.570312E-2
8.379414E-1	9.374999E-2
8.056562E-1	9.140624E-2
7.711055E-1	8.867187E-2
7.314570E-1	8.593749E-2
6.895430E-1	8.281249E-2
6.453633E-1	7.929687E-2
5.994844E-1	7.617187E-2
5.530391E-1	7.265624E-2
5.026289E-1	6.914062E-2
4.448555E-1	6.523437E-2
3.836836E-1	6.054687E-2
3.213789E-1	5.546874E-2
2.607734E-1	5.039062E-2
2.035664E-1	4.531250E-2
1.463594E-1	3.945312E-2
9.141797E-2	3.359375E-2
3.987500E-2	2.734375E-2
-7.703123E-3	1.992187E-2
-4.451953E-2	1.132812E-2
-8.416797E-2	1.171875E-3
-1.300469E-1	-1.054687E-2
-1.923516E-1	-2.304687E-2
-2.597539E-1	-3.515625E-2
-3.237578E-1	-4.570312E-2
-3.815312E-1	-5.507812E-2
-4.376055E-1	-6.289062E-2
-4.931133E-1	-6.992187E-2
-5.469219E-1	-7.617187E-2
-5.967656E-1	-8.124999E-2
-6.409453E-1	-8.593749E-2
-6.822930E-1	-9.023437E-2
-7.236406E-1	-9.374999E-2
-7.638555E-1	-9.687499E-2
-8.023711E-1	-9.999999E-2
-8.363555E-1	-1.023437E-1
-8.629765E-1	-1.042969E-1
-8.839336E-1	-1.058594E-1
-9.003594E-1	-1.070312E-1
-9.139531E-1	-1.082031E-1
-9.247148E-1	-1.085937E-1
-9.337773E-1	-1.089844E-1
-9.394414E-1	-1.093750E-1
-9.439726E-1	-1.097656E-1
-9.468047E-1	-1.097656E-1
-9.479375E-1	-1.093750E-1
-9.451055E-1	-1.093750E-1
-9.360430E-1	-1.082031E-1
-9.201836E-1	-1.070312E-1
-8.986601E-1	-1.054687E-1
-8.720390E-1	-1.035156E-1
-8.420195E-1	-1.015625E-1
-8.097344E-1	-9.921874E-2
-7.723515E-1	-9.687499E-2
-7.321367E-1	-9.414062E-2
-6.907890E-1	-9.101562E-2
-6.477422E-1	-8.789062E-2
-6.018633E-1	-8.437499E-2
-5.537187E-1	-8.085937E-2
-5.016094E-1	-7.656249E-2
-4.449687E-1	-7.226562E-2
-3.843633E-1	-6.718749E-2
-3.248906E-1	-6.210937E-2
-2.648516E-1	-5.703124E-2
-2.059453E-1	-5.156249E-2
-1.487383E-1	-4.570312E-2
-9.436328E-2	-3.984375E-2
-4.168750E-2	-3.359375E-2
4.191408E-3	-2.617187E-2
4.044141E-2	-1.718750E-2
7.725781E-2	-7.031249E-3
1.242695E-1	4.296875E-3
1.877070E-1	1.718750E-2
2.551094E-1	2.929687E-2
3.196797E-1	4.023437E-2
3.780195E-1	4.921874E-2
4.340937E-1	5.664062E-2
4.896016E-1	6.328124E-2
5.422773E-1	6.914062E-2
5.909883E-1	7.382812E-2
6.363008E-1	7.812499E-2
6.810469E-1	8.242187E-2
7.240937E-1	8.593749E-2
7.648750E-1	8.945312E-2
8.011250E-1	9.218749E-2
8.345430E-1	9.453124E-2
8.617305E-1	9.648437E-2
8.826875E-1	9.765624E-2
9.002461E-1	9.882811E-2
9.132734E-1	9.960936E-2
9.234687E-1	9.999999E-2
9.319648E-1	1.003906E-1
9.387617E-1	1.007812E-1
9.432930E-1	1.007812E-1
9.466914E-1	1.007812E-1
9.483906E-1	1.007812E-1
9.438594E-1	1.003906E-1
9.336640E-1	9.960936E-2
9.172383E-1	9.882811E-2
8.957148E-1	9.726562E-2
8.679609E-1	9.570312E-2
8.379414E-1	9.335937E-2
8.045234E-1	9.140624E-2
7.694062E-1	8.867187E-2
7.308906E-1	8.593749E-2
6.884101E-1	8.281249E-2
6.442305E-1	7.929687E-2
5.983516E-1	7.578124E-2
5.507734E-1	7.265624E-2
5.003633E-1	6.914062E-2
4.431562E-1	6.523437E-2
3.814180E-1	6.015624E-2
3.196797E-1	5.507812E-2
2.596406E-1	4.999999E-2
2.018672E-1	4.492187E-2
1.446602E-1	3.945312E-2
9.085156E-2	3.320312E-2
3.930859E-2	2.695312E-2
-8.269529E-3	1.992187E-2
-4.565234E-2	1.093750E-2
-8.473437E-2	7.812499E-4
-1.317461E-1	-1.093750E-2
-1.940508E-1	-2.343750E-2
-2.620195E-1	-3.554687E-2
-3.260234E-1	-4.609375E-2
-3.837969E-1	-5.546874E-2
-4.387383E-1	-6.328124E-2
-4.948125E-1	-7.031249E-2
-5.491875E-1	-7.617187E-2
-5.973320E-1	-8.164062E-2
-6.420781E-1	-8.632812E-2
-6.845586E-1	-9.023437E-2
-7.270390E-1	-9.374999E-2
-7.666875E-1	-9.726562E-2
-8.052031E-1	-9.999999E-2
-8.374883E-1	-1.023437E-1
-8.646758E-1	-1.042969E-1
-8.850664E-1	-1.058594E-1
-9.009258E-1	-1.074219E-1
-9.133867E-1	-1.082031E-1
-9.241484E-1	-1.089844E-1
-9.332109E-1	-1.093750E-1
-9.388750E-1	-1.097656E-1
-9.434062E-1	-1.097656E-1
-9.468047E-1	-1.097656E-1
-9.485039E-1	-1.093750E-1
-9.456719E-1	-1.089844E-1
-9.360430E-1	-1.082031E-1
-9.196172E-1	-1.070312E-1
-8.986601E-1	-1.054687E-1
-8.720390E-1	-1.035156E-1
-8.420195E-1	-1.015625E-1
-8.091680E-1	-9.921874E-2
-7.729180E-1	-9.687499E-2
-7.327031E-1	-9.414062E-2
-6.907890E-1	-9.101562E-2
-6.471758E-1	-8.789062E-2
-6.012969E-1	-8.437499E-2
-5.537187E-1	-8.046874E-2
-5.010430E-1	-7.656249E-2
-4.438359E-1	-7.226562E-2
-3.832305E-1	-6.718749E-2
-3.226250E-1	-6.210937E-2
-2.631523E-1	-5.664062E-2
-2.031133E-1	-5.117187E-2
-1.464727E-1	-4.531250E-2
-9.153125E-2	-3.945312E-2
-3.942187E-2	-3.320312E-2
5.890627E-3	-2.578125E-2
4.214063E-2	-1.679687E-2
7.895703E-2	-6.640624E-3
1.265352E-1	5.078124E-3
1.905391E-1	1.757812E-2
2.562422E-1	3.007812E-2
3.208125E-1	4.062500E-2
3.797187E-1	4.921874E-2
4.340937E-1	5.664062E-2
4.901680E-1	6.367187E-2
5.434101E-1	6.914062E-2
5.926875E-1	7.382812E-2
6.385664E-1	7.812499E-2
6.821797E-1	8.242187E-2
7.257930E-1	8.632812E-2
7.660078E-1	8.945312E-2
8.022578E-1	9.218749E-2
8.351094E-1	9.453124E-2
8.628633E-1	9.648437E-2
8.832539E-1	9.804686E-2
9.002461E-1	9.882811E-2
9.138398E-1	9.960936E-2
9.240351E-1	9.999999E-2
9.325312E-1	1.003906E-1
9.393281E-1	1.007812E-1
9.438594E-1	1.007812E-1
9.472578E-1	1.007812E-1
9.478242E-1	1.007812E-1
9.432930E-1	1.003906E-1
9.313984E-1	9.960936E-2
9.161055E-1	9.843749E-2
8.945820E-1	9.726562E-2
8.668281E-1	9.531249E-2
8.362422E-1	9.335937E-2
8.033906E-1	9.140624E-2
7.682734E-1	8.867187E-2
7.291914E-1	8.593749E-2
6.872773E-1	8.281249E-2
6.430976E-1	7.929687E-2
5.966523E-1	7.578124E-2
5.490742E-1	7.265624E-2
4.992305E-1	6.914062E-2
4.414570E-1	6.523437E-2
3.808516E-1	6.015624E-2
3.191133E-1	5.507812E-2
2.585078E-1	4.999999E-2
2.007344E-1	4.492187E-2
1.435273E-1	3.945312E-2
8.915234E-2	3.359375E-2
3.874219E-2	2.695312E-2
-8.835936E-3	1.953125E-2
-4.621875E-2	1.093750E-2
-8.473437E-2	7.812499E-4
-1.323125E-1	-1.093750E-2
-1.951836E-1	-2.343750E-2
-2.625859E-1	-3.554687E-2
-3.265898E-1	-4.609375E-2
-3.843633E-1	-5.546874E-2
-4.404375E-1	-6.328124E-2
-4.959453E-1	-6.992187E-2
-5.491875E-1	-7.617187E-2
-5.978984E-1	-8.164062E-2
-6.420781E-1	-8.632812E-2
-6.834258E-1	-9.023437E-2
-7.259062E-1	-9.374999E-2
-7.661211E-1	-9.687499E-2
-8.040703E-1	-9.999999E-2
-8.369219E-1	-1.023437E-1
-8.635430E-1	-1.042969E-1
-8.839336E-1	-1.058594E-1
-9.003594E-1	-1.070312E-1
-9.133867E-1	-1.078125E-1
-9.241484E-1	-1.085937E-1
-9.326445E-1	-1.093750E-1
-9.383086E-1	-1.093750E-1
-9.434062E-1	-1.093750E-1
-9.462383E-1	-1.093750E-1
-9.479375E-1	-1.093750E-1
-9.451055E-1	-1.089844E-1
-9.354765E-1	-1.082031E-1
-9.190508E-1	-1.070312E-1
-8.980937E-1	-1.054687E-1
-8.709062E-1	-1.035156E-1
-8.414531E-1	-1.015625E-1
-8.086015E-1	-9.921874E-2
-7.712187E-1	-9.687499E-2
-7.310039E-1	-9.414062E-2
-6.890898E-1	-9.101562E-2
-6.460430E-1	-8.749999E-2
-6.001641E-1	-8.398437E-2
-5.525859E-1	-8.046874E-2
-5.004766E-1	-7.656249E-2
-4.427031E-1	-7.187499E-2
-3.820976E-1	-6.718749E-2
-3.209258E-1	-6.210937E-2
-2.614531E-1	-5.664062E-2
-2.025469E-1	-5.117187E-2
-1.464727E-1	-4.531250E-2
-9.209765E-2	-3.945312E-2
-3.998828E-2	-3.320312E-2
6.457033E-3	-2.578125E-2
4.214063E-2	-1.718750E-2
7.895703E-2	-6.640624E-3
1.271016E-1	5.078124E-3
1.905391E-1	1.757812E-2
2.568086E-1	2.968750E-2
3.213789E-1	4.062500E-2
3.797187E-1	4.960937E-2
4.352266E-1	5.664062E-2
4.901680E-1	6.367187E-2
5.439766E-1	6.914062E-2
5.926875E-1	7.382812E-2
6.380000E-1	7.812499E-2
6.827461E-1	8.242187E-2
7.252266E-1	8.593749E-2
7.654414E-1	8.945312E-2
8.011250E-1	9.218749E-2
8.351094E-1	9.453124E-2
8.622969E-1	9.648437E-2
8.832539E-1	9.765624E-2
