X (Volt)	Y (Volt)
-1.146094E-1	-8.203124E-3
-6.773440E-2	-5.859374E-3
-2.085940E-2	-3.906250E-3
2.367186E-2	-1.562500E-3
6.937500E-2	7.812499E-4
1.162500E-1	3.515625E-3
1.666406E-1	6.249999E-3
2.176172E-1	8.593749E-3
2.668360E-1	1.093750E-2
3.142969E-1	1.328125E-2
3.582422E-1	1.484375E-2
4.016016E-1	1.718750E-2
4.455469E-1	1.914062E-2
4.883204E-1	2.109375E-2
5.264063E-1	2.304687E-2
5.633204E-1	2.460937E-2
5.996485E-1	2.656250E-2
6.353907E-1	2.812500E-2
6.687892E-1	2.968750E-2
6.998439E-1	3.125000E-2
7.273829E-1	3.242187E-2
7.478907E-1	3.320312E-2
7.631251E-1	3.359375E-2
7.754298E-1	3.437500E-2
7.865626E-1	3.476562E-2
7.947657E-1	3.515625E-2
8.000392E-1	3.515625E-2
8.041407E-1	3.515625E-2
8.076564E-1	3.515625E-2
8.094142E-1	3.515625E-2
8.100001E-1	3.515625E-2
8.053126E-1	3.515625E-2
7.953517E-1	3.437500E-2
7.795314E-1	3.359375E-2
7.590236E-1	3.242187E-2
7.355860E-1	3.125000E-2
7.080470E-1	3.007812E-2
6.799220E-1	2.851562E-2
6.482813E-1	2.695312E-2
6.137110E-1	2.539062E-2
5.767970E-1	2.343750E-2
5.398829E-1	2.148437E-2
5.006251E-1	1.953125E-2
4.601954E-1	1.757812E-2
4.162501E-1	1.562500E-2
3.658594E-1	1.328125E-2
3.107813E-1	1.093750E-2
2.580469E-1	8.203124E-3
2.058985E-1	5.859374E-3
1.543359E-1	3.515625E-3
1.057031E-1	1.171875E-3
5.999999E-2	-1.171875E-3
1.371092E-2	-3.125000E-3
-3.140627E-2	-5.468749E-3
-7.886722E-2	-7.812499E-3
-1.275000E-1	-1.054687E-2
-1.778907E-1	-1.289062E-2
-2.282813E-1	-1.523437E-2
-2.786719E-1	-1.757812E-2
-3.255469E-1	-1.992187E-2
-3.689063E-1	-2.187500E-2
-4.105079E-1	-2.382812E-2
-4.556251E-1	-2.578125E-2
-4.978126E-1	-2.773437E-2
