X (Volt)	Y (Volt)
7.464843E-2	-5.468749E-3
1.180078E-1	4.296875E-3
1.748438E-1	1.445312E-2
2.340235E-1	2.460937E-2
2.873438E-1	3.281250E-2
3.377344E-1	3.984375E-2
3.875391E-1	4.609375E-2
4.385157E-1	5.117187E-2
4.871485E-1	5.585937E-2
5.305079E-1	5.976562E-2
5.703516E-1	6.367187E-2
6.096095E-1	6.679687E-2
6.476954E-1	6.914062E-2
6.828517E-1	7.148437E-2
7.162501E-1	7.343749E-2
7.443751E-1	7.499999E-2
7.660548E-1	7.656249E-2
7.830470E-1	7.773437E-2
7.971095E-1	7.851562E-2
8.064845E-1	7.890624E-2
8.146876E-1	7.929687E-2
8.217189E-1	7.968749E-2
8.258204E-1	7.968749E-2
8.293361E-1	7.968749E-2
8.316798E-1	7.968749E-2
8.322658E-1	7.968749E-2
8.275782E-1	7.890624E-2
8.170314E-1	7.812499E-2
8.017970E-1	7.734374E-2
7.807032E-1	7.578124E-2
7.572657E-1	7.421874E-2
7.303126E-1	7.265624E-2
7.010157E-1	7.109374E-2
6.699610E-1	6.914062E-2
6.353907E-1	6.718749E-2
5.984766E-1	6.484374E-2
5.592188E-1	6.210937E-2
5.199610E-1	5.937499E-2
4.771876E-1	5.664062E-2
4.308985E-1	5.351562E-2
3.799219E-1	4.999999E-2
3.260157E-1	4.648437E-2
2.715235E-1	4.257812E-2
2.199610E-1	3.867187E-2
1.683984E-1	3.437500E-2
1.191797E-1	3.007812E-2
7.230468E-2	2.500000E-2
2.660155E-2	2.031250E-2
-1.382814E-2	1.445312E-2
-4.664065E-2	7.812499E-3
-8.238284E-2	-7.812499E-4
-1.263282E-1	-1.054687E-2
-1.825782E-1	-2.070312E-2
-2.405860E-1	-3.046875E-2
-2.968360E-1	-3.867187E-2
-3.472266E-1	-4.531250E-2
-3.964454E-1	-5.195312E-2
-4.462501E-1	-5.742187E-2
-4.942970E-1	-6.249999E-2
-5.364845E-1	-6.679687E-2
-5.775001E-1	-7.031249E-2
-6.167579E-1	-7.343749E-2
-6.542579E-1	-7.656249E-2
-6.888283E-1	-7.890624E-2
-7.204689E-1	-8.124999E-2
-7.474220E-1	-8.320312E-2
-7.685158E-1	-8.476562E-2
-7.849220E-1	-8.554687E-2
-7.989845E-1	-8.632812E-2
-8.095314E-1	-8.710937E-2
-8.171486E-1	-8.749999E-2
-8.241798E-1	-8.789062E-2
-8.294533E-1	-8.789062E-2
-8.329689E-1	-8.789062E-2
-8.353127E-1	-8.789062E-2
-8.364845E-1	-8.789062E-2
-8.312111E-1	-8.749999E-2
-8.194923E-1	-8.671874E-2
-8.036720E-1	-8.554687E-2
-7.825783E-1	-8.398437E-2
-7.579689E-1	-8.242187E-2
-7.321876E-1	-8.085937E-2
-7.034767E-1	-7.851562E-2
-6.735939E-1	-7.656249E-2
-6.396095E-1	-7.421874E-2
-6.021095E-1	-7.187499E-2
-5.622657E-1	-6.914062E-2
-5.200782E-1	-6.601562E-2
-4.790626E-1	-6.328124E-2
-4.316017E-1	-6.015624E-2
-3.817970E-1	-5.664062E-2
-3.284766E-1	-5.273437E-2
-2.757423E-1	-4.843750E-2
-2.212501E-1	-4.414062E-2
-1.691016E-1	-3.984375E-2
-1.187110E-1	-3.554687E-2
-7.242190E-2	-3.125000E-2
-2.554690E-2	-2.578125E-2
1.312499E-2	-1.992187E-2
4.417968E-2	-1.250000E-2
7.875000E-2	-4.296875E-3
1.238672E-1	5.859374E-3
1.818750E-1	1.601562E-2
2.410547E-1	2.539062E-2
2.943750E-1	3.398437E-2
3.441797E-1	4.062500E-2
3.951563E-1	4.687500E-2
4.455469E-1	5.195312E-2
4.935938E-1	5.624999E-2
5.363673E-1	6.054687E-2
5.750391E-1	6.406249E-2
6.142970E-1	6.718749E-2
6.517970E-1	6.953124E-2
6.869532E-1	7.148437E-2
7.185939E-1	7.343749E-2
7.461329E-1	7.539062E-2
7.672267E-1	7.656249E-2
7.848048E-1	7.773437E-2
7.976954E-1	7.851562E-2
8.082423E-1	7.890624E-2
8.164454E-1	7.929687E-2
8.223048E-1	7.968749E-2
8.275782E-1	7.968749E-2
8.305079E-1	7.968749E-2
8.328517E-1	7.968749E-2
8.328517E-1	7.929687E-2
8.269923E-1	7.890624E-2
8.152736E-1	7.812499E-2
7.988673E-1	7.695312E-2
7.783595E-1	7.578124E-2
7.537501E-1	7.421874E-2
7.262110E-1	7.226562E-2
6.969142E-1	7.070312E-2
6.652735E-1	6.874999E-2
6.312892E-1	6.679687E-2
5.943751E-1	6.445312E-2
5.557032E-1	6.171874E-2
5.146876E-1	5.898437E-2
4.725001E-1	5.624999E-2
4.250391E-1	5.312499E-2
3.740625E-1	4.960937E-2
3.195704E-1	4.609375E-2
2.662500E-1	4.218750E-2
2.141016E-1	3.789062E-2
1.619531E-1	3.359375E-2
1.121484E-1	2.929687E-2
6.585937E-2	2.460937E-2
2.015624E-2	1.953125E-2
-1.968752E-2	1.367187E-2
-5.132815E-2	6.640624E-3
-8.824222E-2	-2.343750E-3
-1.339454E-1	-1.171875E-2
-1.907813E-1	-2.187500E-2
-2.487891E-1	-3.164062E-2
-3.038673E-1	-3.945312E-2
-3.548438E-1	-4.648437E-2
-4.034766E-1	-5.273437E-2
-4.532813E-1	-5.820312E-2
-5.001564E-1	-6.328124E-2
-5.417579E-1	-6.718749E-2
-5.827736E-1	-7.070312E-2
-6.220314E-1	-7.382812E-2
-6.589454E-1	-7.656249E-2
-6.929298E-1	-7.929687E-2
-7.245705E-1	-8.164062E-2
-7.509376E-1	-8.359374E-2
-7.708595E-1	-8.476562E-2
-7.872658E-1	-8.593749E-2
-8.007423E-1	-8.671874E-2
-8.101173E-1	-8.710937E-2
-8.183205E-1	-8.749999E-2
-8.247658E-1	-8.749999E-2
-8.294533E-1	-8.789062E-2
-8.323830E-1	-8.789062E-2
-8.341408E-1	-8.789062E-2
-8.347267E-1	-8.749999E-2
-8.288673E-1	-8.710937E-2
-8.171486E-1	-8.632812E-2
-8.013283E-1	-8.515624E-2
-7.796486E-1	-8.359374E-2
-7.550392E-1	-8.203124E-2
-7.286720E-1	-8.046874E-2
