X (Volt)	Y (Volt)
-9.117191E-2	-7.031249E-3
-4.371096E-2	-4.687500E-3
1.992171E-3	-2.734375E-3
4.652343E-2	-3.906250E-4
9.164062E-2	2.343750E-3
1.402734E-1	5.078124E-3
1.912500E-1	7.812499E-3
2.422266E-1	1.015625E-2
2.908594E-1	1.210937E-2
3.359766E-1	1.445312E-2
3.793360E-1	1.640625E-2
4.226954E-1	1.835937E-2
4.672266E-1	2.031250E-2
5.076563E-1	2.226562E-2
5.451563E-1	2.421875E-2
5.803126E-1	2.578125E-2
6.172267E-1	2.734375E-2
6.517970E-1	2.890625E-2
6.840235E-1	3.046875E-2
7.127345E-1	3.203125E-2
7.373439E-1	3.281250E-2
7.543360E-1	3.359375E-2
7.678126E-1	3.437500E-2
7.801173E-1	3.476562E-2
7.889064E-1	3.515625E-2
7.965236E-1	3.554687E-2
8.012111E-1	3.554687E-2
8.047267E-1	3.554687E-2
8.076564E-1	3.554687E-2
8.094142E-1	3.554687E-2
8.070704E-1	3.515625E-2
7.988673E-1	3.476562E-2
7.853907E-1	3.437500E-2
7.672267E-1	3.320312E-2
7.449610E-1	3.203125E-2
7.185939E-1	3.085937E-2
6.916407E-1	2.968750E-2
6.617579E-1	2.812500E-2
6.295313E-1	2.617187E-2
5.949610E-1	2.460937E-2
5.580470E-1	2.265625E-2
5.205469E-1	2.070312E-2
4.801173E-1	1.875000E-2
4.385157E-1	1.679687E-2
3.904688E-1	1.445312E-2
3.371485E-1	1.210937E-2
2.832422E-1	9.765624E-3
2.310938E-1	7.421874E-3
1.789453E-1	5.078124E-3
1.297266E-1	2.343750E-3
8.226562E-2	0.000000E+0
3.597655E-2	-1.953125E-3
-1.031252E-2	-3.906250E-3
-5.484378E-2	-6.249999E-3
-1.023047E-1	-8.984374E-3
-1.503516E-1	-1.171875E-2
-2.013282E-1	-1.367187E-2
-2.511329E-1	-1.640625E-2
-3.009376E-1	-1.875000E-2
-3.460548E-1	-2.070312E-2
-3.888282E-1	-2.304687E-2
-4.321876E-1	-2.500000E-2
-4.761329E-1	-2.695312E-2
-5.142189E-1	-2.890625E-2
-5.517189E-1	-3.046875E-2
-5.874611E-1	-3.242187E-2
-6.243751E-1	-3.398437E-2
-6.583595E-1	-3.554687E-2
-6.894142E-1	-3.671875E-2
-7.175392E-1	-3.789062E-2
-7.403908E-1	-3.906250E-2
-7.585548E-1	-3.984375E-2
-7.714455E-1	-4.023437E-2
-7.831642E-1	-4.062500E-2
-7.913673E-1	-4.101562E-2
-7.989845E-1	-4.101562E-2
-8.042580E-1	-4.140625E-2
-8.077736E-1	-4.140625E-2
-8.101173E-1	-4.140625E-2
-8.112892E-1	-4.140625E-2
-8.083595E-1	-4.101562E-2
-8.013283E-1	-4.062500E-2
-7.878517E-1	-4.023437E-2
-7.696876E-1	-3.945312E-2
-7.480080E-1	-3.828125E-2
-7.239845E-1	-3.710937E-2
-6.970314E-1	-3.593750E-2
-6.689064E-1	-3.437500E-2
-6.360939E-1	-3.281250E-2
-6.003517E-1	-3.085937E-2
-5.616798E-1	-2.890625E-2
-5.224220E-1	-2.695312E-2
-4.825782E-1	-2.500000E-2
-4.403907E-1	-2.304687E-2
-3.941016E-1	-2.109375E-2
-3.419532E-1	-1.835937E-2
-2.886329E-1	-1.601562E-2
-2.353126E-1	-1.328125E-2
-1.825782E-1	-1.132812E-2
-1.327735E-1	-8.984374E-3
-8.589847E-2	-6.640624E-3
-3.843752E-2	-4.687500E-3
6.093734E-3	-2.343750E-3
5.062499E-2	0.000000E+0
9.632812E-2	2.734375E-3
1.455469E-1	5.468749E-3
1.965235E-1	7.812499E-3
2.463282E-1	1.015625E-2
2.943750E-1	1.250000E-2
3.400782E-1	1.445312E-2
3.828516E-1	1.640625E-2
4.267969E-1	1.835937E-2
4.707423E-1	2.031250E-2
5.105860E-1	2.226562E-2
5.480860E-1	2.421875E-2
5.850001E-1	2.578125E-2
6.201563E-1	2.734375E-2
6.547267E-1	2.929687E-2
6.863673E-1	3.046875E-2
7.150782E-1	3.164062E-2
7.391017E-1	3.281250E-2
7.560939E-1	3.359375E-2
7.695704E-1	3.437500E-2
7.812892E-1	3.476562E-2
7.900782E-1	3.476562E-2
7.965236E-1	3.515625E-2
8.012111E-1	3.515625E-2
8.047267E-1	3.554687E-2
8.070704E-1	3.554687E-2
8.082423E-1	3.554687E-2
8.053126E-1	3.515625E-2
7.971095E-1	3.476562E-2
7.836329E-1	3.398437E-2
7.648829E-1	3.320312E-2
7.426173E-1	3.203125E-2
7.162501E-1	3.085937E-2
6.887110E-1	2.929687E-2
6.594142E-1	2.773437E-2
6.266017E-1	2.578125E-2
5.908595E-1	2.421875E-2
5.539454E-1	2.226562E-2
5.164454E-1	2.070312E-2
4.771876E-1	1.835937E-2
4.338282E-1	1.640625E-2
3.851954E-1	1.406250E-2
3.318750E-1	1.171875E-2
2.785547E-1	9.374999E-3
