X (Volt)	Y (Volt)
1.297266E-1	-4.687500E-3
1.672266E-1	2.617187E-2
2.035547E-1	5.820312E-2
2.404688E-1	8.945312E-2
2.762110E-1	1.195312E-1
3.125391E-1	1.503906E-1
3.494532E-1	1.808594E-1
3.846094E-1	2.101562E-1
4.180079E-1	2.378906E-1
4.484766E-1	2.640625E-1
4.760157E-1	2.882812E-1
5.023829E-1	3.105468E-1
5.269923E-1	3.324218E-1
5.492579E-1	3.527343E-1
5.715235E-1	3.707031E-1
5.978907E-1	3.878906E-1
6.254298E-1	4.031250E-1
6.512110E-1	4.160156E-1
6.728907E-1	4.277343E-1
6.869532E-1	4.363281E-1
6.957423E-1	4.429687E-1
6.986720E-1	4.480468E-1
6.939845E-1	4.515625E-1
6.834376E-1	4.527343E-1
6.699610E-1	4.531250E-1
6.535548E-1	4.519531E-1
6.348048E-1	4.496093E-1
6.107813E-1	4.464843E-1
5.820704E-1	4.417968E-1
5.516016E-1	4.359375E-1
5.211329E-1	4.289062E-1
4.912501E-1	4.210937E-1
4.572657E-1	4.117187E-1
4.226954E-1	4.011718E-1
3.887110E-1	3.886718E-1
3.547266E-1	3.746093E-1
3.201563E-1	3.593750E-1
2.885157E-1	3.425781E-1
2.598047E-1	3.230468E-1
2.316797E-1	3.023437E-1
2.012110E-1	2.812500E-1
1.707422E-1	2.578125E-1
1.373438E-1	2.328125E-1
1.033594E-1	2.062500E-1
7.054687E-2	1.777344E-1
3.597655E-2	1.476562E-1
-3.515792E-4	1.171875E-1
-3.492190E-2	8.749999E-2
-7.125003E-2	5.703124E-2
-1.069922E-1	2.578125E-2
-1.444922E-1	-4.687500E-3
-1.814063E-1	-3.554687E-2
-2.183204E-1	-6.796874E-2
-2.552344E-1	-9.960936E-2
-2.927344E-1	-1.304687E-1
-3.278907E-1	-1.601562E-1
-3.636329E-1	-1.906250E-1
-3.976173E-1	-2.195312E-1
-4.292579E-1	-2.480468E-1
-4.591407E-1	-2.742187E-1
-4.860938E-1	-2.988281E-1
-5.118751E-1	-3.214843E-1
-5.353126E-1	-3.421875E-1
-5.587501E-1	-3.617187E-1
-5.816017E-1	-3.804687E-1
-6.079689E-1	-3.968750E-1
-6.355079E-1	-4.117187E-1
-6.612892E-1	-4.250000E-1
-6.812111E-1	-4.359375E-1
-6.946876E-1	-4.453125E-1
-7.017189E-1	-4.523437E-1
-7.034767E-1	-4.570312E-1
-6.987892E-1	-4.605468E-1
-6.894142E-1	-4.617187E-1
-6.765236E-1	-4.621093E-1
-6.612892E-1	-4.609375E-1
-6.413673E-1	-4.585937E-1
-6.167579E-1	-4.546875E-1
-5.874611E-1	-4.500000E-1
-5.564064E-1	-4.437500E-1
-5.247657E-1	-4.363281E-1
-4.942970E-1	-4.281250E-1
-4.626563E-1	-4.187500E-1
-4.275001E-1	-4.078125E-1
-3.941016E-1	-3.957031E-1
-3.607032E-1	-3.816406E-1
-3.278907E-1	-3.652343E-1
-2.968360E-1	-3.480468E-1
-2.681251E-1	-3.289062E-1
-2.382422E-1	-3.085937E-1
-2.083594E-1	-2.859375E-1
-1.773047E-1	-2.621093E-1
-1.450782E-1	-2.367187E-1
-1.110938E-1	-2.093750E-1
-7.652347E-2	-1.812500E-1
-4.019534E-2	-1.515625E-1
-4.453142E-3	-1.218750E-1
3.011718E-2	-9.140624E-2
6.351562E-2	-6.054687E-2
9.867188E-2	-2.929687E-2
1.367578E-1	7.812499E-4
1.730860E-1	3.203125E-2
2.105860E-1	6.406249E-2
2.469141E-1	9.531249E-2
2.826563E-1	1.253906E-1
3.195704E-1	1.558594E-1
3.558985E-1	1.863281E-1
3.910547E-1	2.152344E-1
4.232813E-1	2.429687E-1
4.531641E-1	2.687500E-1
4.807032E-1	2.925781E-1
5.064844E-1	3.148437E-1
5.310938E-1	3.363281E-1
5.539454E-1	3.562500E-1
5.767970E-1	3.738281E-1
6.031641E-1	3.906250E-1
6.307032E-1	4.054687E-1
6.564845E-1	4.187500E-1
6.764063E-1	4.292968E-1
6.881251E-1	4.378906E-1
6.945704E-1	4.441406E-1
6.957423E-1	4.484375E-1
6.898829E-1	4.515625E-1
6.799220E-1	4.527343E-1
6.670313E-1	4.527343E-1
6.506251E-1	4.511718E-1
6.307032E-1	4.492187E-1
6.060938E-1	4.457031E-1
5.773829E-1	4.406250E-1
5.469141E-1	4.347656E-1
5.164454E-1	4.277343E-1
4.853907E-1	4.195312E-1
4.519922E-1	4.101562E-1
4.185938E-1	3.996093E-1
3.840235E-1	3.867187E-1
3.494532E-1	3.726562E-1
3.160547E-1	3.574218E-1
2.855860E-1	3.402343E-1
2.568750E-1	3.203125E-1
2.281641E-1	3.000000E-1
1.982813E-1	2.785156E-1
1.672266E-1	2.550781E-1
1.350000E-1	2.296875E-1
1.004297E-1	2.031250E-1
6.703124E-2	1.742187E-1
3.246093E-2	1.441406E-1
-3.867205E-3	1.140625E-1
-3.843752E-2	8.437499E-2
-7.417972E-2	5.351562E-2
-1.099219E-1	2.226562E-2
-1.480079E-1	-8.203124E-3
-1.843360E-1	-3.906250E-2
-2.218360E-1	-7.109374E-2
-2.587501E-1	-1.027344E-1
-2.956641E-1	-1.335937E-1
-3.308204E-1	-1.628906E-1
-3.659766E-1	-1.933594E-1
-3.993751E-1	-2.222656E-1
-4.316017E-1	-2.503906E-1
-4.603126E-1	-2.761718E-1
-4.872657E-1	-3.007812E-1
-5.136329E-1	-3.234375E-1
-5.370704E-1	-3.437500E-1
-5.605079E-1	-3.632812E-1
-5.833595E-1	-3.816406E-1
-6.097267E-1	-3.980468E-1
-6.366798E-1	-4.125000E-1
-6.618751E-1	-4.253906E-1
-6.800392E-1	-4.363281E-1
-6.929298E-1	-4.453125E-1
-6.999611E-1	-4.519531E-1
-7.011329E-1	-4.570312E-1
-6.958595E-1	-4.601562E-1
-6.864845E-1	-4.613281E-1
-6.735939E-1	-4.613281E-1
-6.577736E-1	-4.601562E-1
-6.372658E-1	-4.574218E-1
-6.120704E-1	-4.539062E-1
-5.833595E-1	-4.492187E-1
-5.523048E-1	-4.425781E-1
-5.206642E-1	-4.351562E-1
-4.896095E-1	-4.269531E-1
-4.579688E-1	-4.171875E-1
-4.233985E-1	-4.062500E-1
-3.900001E-1	-3.937500E-1
-3.566016E-1	-3.792968E-1
-3.243751E-1	-3.632812E-1
-2.939063E-1	-3.457031E-1
