X (Volt)	Y (Volt)
-2.085940E-2	-3.906250E-3
2.425780E-2	-1.562500E-3
6.878906E-2	7.812499E-4
1.162500E-1	3.125000E-3
1.660547E-1	5.859374E-3
2.164453E-1	8.203124E-3
2.656641E-1	1.015625E-2
3.125391E-1	1.250000E-2
3.553125E-1	1.445312E-2
3.986719E-1	1.640625E-2
4.432032E-1	1.835937E-2
4.853907E-1	2.031250E-2
5.240626E-1	2.226562E-2
5.598048E-1	2.382812E-2
5.967188E-1	2.539062E-2
6.318751E-1	2.695312E-2
6.670313E-1	2.890625E-2
6.975001E-1	3.007812E-2
7.244532E-1	3.125000E-2
7.449610E-1	3.242187E-2
7.596095E-1	3.281250E-2
7.719142E-1	3.359375E-2
7.818751E-1	3.359375E-2
7.900782E-1	3.398437E-2
7.953517E-1	3.437500E-2
8.000392E-1	3.437500E-2
8.029689E-1	3.437500E-2
8.053126E-1	3.437500E-2
8.053126E-1	3.437500E-2
8.006251E-1	3.398437E-2
7.906642E-1	3.359375E-2
7.748439E-1	3.281250E-2
7.555079E-1	3.164062E-2
7.314845E-1	3.046875E-2
7.051173E-1	2.929687E-2
6.769923E-1	2.773437E-2
6.459376E-1	2.617187E-2
6.125392E-1	2.460937E-2
5.762110E-1	2.265625E-2
5.387110E-1	2.070312E-2
5.000391E-1	1.875000E-2
4.601954E-1	1.679687E-2
4.150782E-1	1.484375E-2
3.646875E-1	1.250000E-2
3.096094E-1	1.015625E-2
2.562891E-1	7.812499E-3
2.053125E-1	5.468749E-3
1.543359E-1	3.125000E-3
1.062891E-1	7.812499E-4
6.117187E-2	-1.562500E-3
1.488280E-2	-3.515625E-3
-2.964846E-2	-5.468749E-3
-7.710940E-2	-8.203124E-3
-1.245704E-1	-1.054687E-2
-1.737891E-1	-1.250000E-2
-2.241797E-1	-1.484375E-2
-2.739844E-1	-1.718750E-2
-3.214454E-1	-1.953125E-2
-3.653907E-1	-2.148437E-2
-4.069923E-1	-2.382812E-2
-4.515235E-1	-2.578125E-2
-4.925392E-1	-2.773437E-2
-5.300392E-1	-2.929687E-2
-5.663673E-1	-3.125000E-2
-6.026954E-1	-3.281250E-2
-6.384376E-1	-3.437500E-2
-6.718361E-1	-3.593750E-2
-7.005470E-1	-3.710937E-2
-7.257423E-1	-3.828125E-2
-7.456642E-1	-3.906250E-2
-7.603126E-1	-3.945312E-2
-7.720314E-1	-3.984375E-2
-7.819923E-1	-4.023437E-2
-7.907814E-1	-4.062500E-2
-7.972267E-1	-4.101562E-2
-8.019142E-1	-4.101562E-2
-8.042580E-1	-4.101562E-2
-8.066017E-1	-4.101562E-2
-8.060158E-1	-4.101562E-2
-8.013283E-1	-4.062500E-2
-7.907814E-1	-3.984375E-2
