X (Volt)	Y (Volt)
1.692968E-2	-1.757813E-2
2.681250E-2	-5.859375E-3
3.669531E-2	5.371094E-3
4.571875E-2	1.699219E-2
5.431250E-2	2.822266E-2
6.290625E-2	3.955078E-2
7.192969E-2	5.097657E-2
8.095313E-2	6.191407E-2
9.040625E-2	7.246094E-2
9.857031E-2	8.281251E-2
1.063047E-1	9.267579E-2
1.136094E-1	1.021484E-1
1.200547E-1	1.109375E-1
1.256406E-1	1.191406E-1
1.320859E-1	1.266602E-1
1.372422E-1	1.338867E-1
1.415391E-1	1.407227E-1
1.462656E-1	1.469727E-1
1.509922E-1	1.527344E-1
1.548594E-1	1.579102E-1
1.574375E-1	1.625977E-1
1.591563E-1	1.666992E-1
1.595859E-1	1.699219E-1
1.595859E-1	1.723633E-1
1.595859E-1	1.743164E-1
1.578672E-1	1.754883E-1
1.561484E-1	1.761719E-1
1.535703E-1	1.762695E-1
1.501328E-1	1.756836E-1
1.449766E-1	1.744141E-1
1.398203E-1	1.726563E-1
1.346641E-1	1.702149E-1
1.286484E-1	1.672852E-1
1.213438E-1	1.636719E-1
1.144688E-1	1.593750E-1
1.063047E-1	1.543945E-1
9.857031E-2	1.488281E-1
9.040625E-2	1.426758E-1
8.310156E-2	1.356445E-1
7.536719E-2	1.280274E-1
6.720312E-2	1.201172E-1
5.989844E-2	1.117188E-1
5.216406E-2	1.026367E-1
4.314062E-2	9.306641E-2
3.454687E-2	8.310547E-2
2.509375E-2	7.275391E-2
1.521093E-2	6.191407E-2
4.898434E-3	5.068360E-2
-4.125004E-3	3.906250E-2
-1.357813E-2	2.753906E-2
-2.389063E-2	1.611328E-2
-3.377344E-2	4.394532E-3
-4.322657E-2	-6.835938E-3
-5.310938E-2	-1.845703E-2
-6.213282E-2	-2.998047E-2
-7.201563E-2	-4.111328E-2
-8.060938E-2	-5.244141E-2
-8.963282E-2	-6.357422E-2
-9.865626E-2	-7.441407E-2
-1.068203E-1	-8.457032E-2
-1.154141E-1	-9.443360E-2
-1.222891E-1	-1.037109E-1
-1.287344E-1	-1.126953E-1
-1.347500E-1	-1.210938E-1
-1.403359E-1	-1.287109E-1
-1.454922E-1	-1.357422E-1
-1.502188E-1	-1.424805E-1
-1.549453E-1	-1.488281E-1
-1.596719E-1	-1.546875E-1
-1.639688E-1	-1.598633E-1
-1.665469E-1	-1.645508E-1
-1.678359E-1	-1.685547E-1
-1.686953E-1	-1.718750E-1
-1.686953E-1	-1.745117E-1
-1.678359E-1	-1.763672E-1
