X (Volt)	Y (Volt)
1.950781E-2	-9.570313E-3
2.939062E-2	2.929688E-4
3.884375E-2	1.054688E-2
4.872656E-2	2.109375E-2
5.775000E-2	3.115235E-2
6.634375E-2	4.150391E-2
7.622656E-2	5.175782E-2
8.610938E-2	6.162110E-2
9.685156E-2	7.119141E-2
1.058750E-1	8.046875E-2
1.148984E-1	8.945313E-2
1.239219E-1	9.794922E-2
1.325156E-1	1.058594E-1
1.419688E-1	1.129883E-1
1.522813E-1	1.192383E-1
1.621641E-1	1.246094E-1
1.703281E-1	1.293945E-1
1.776328E-1	1.333984E-1
1.827891E-1	1.368164E-1
1.883750E-1	1.396484E-1
1.918125E-1	1.418945E-1
1.935313E-1	1.435547E-1
1.935313E-1	1.446289E-1
1.922422E-1	1.451172E-1
1.892344E-1	1.451172E-1
1.853672E-1	1.447266E-1
1.806406E-1	1.438477E-1
1.759141E-1	1.427734E-1
1.698984E-1	1.413086E-1
1.630234E-1	1.395508E-1
1.548594E-1	1.373047E-1
1.462656E-1	1.348633E-1
1.368125E-1	1.321289E-1
1.282188E-1	1.291016E-1
1.183359E-1	1.258789E-1
1.080234E-1	1.221680E-1
9.771094E-2	1.180664E-1
8.739844E-2	1.132813E-1
7.751563E-2	1.081055E-1
6.892187E-2	1.023438E-1
6.075781E-2	9.628907E-2
5.345312E-2	8.974610E-2
4.571875E-2	8.271485E-2
3.798437E-2	7.519532E-2
2.982031E-2	6.738282E-2
2.122656E-2	5.888672E-2
1.177343E-2	4.980469E-2
3.179684E-3	4.013672E-2
-6.703129E-3	3.017578E-2
-1.572657E-2	2.031250E-2
-2.475000E-2	1.005859E-2
-3.463282E-2	-9.765626E-5
-4.451563E-2	-1.015625E-2
-5.439844E-2	-2.080078E-2
-6.471094E-2	-3.115235E-2
-7.416407E-2	-4.111328E-2
-8.275782E-2	-5.126953E-2
-9.307032E-2	-6.132813E-2
-1.029531E-1	-7.109375E-2
-1.124063E-1	-8.046875E-2
-1.214297E-1	-8.935547E-2
-1.304531E-1	-9.794922E-2
-1.386172E-1	-1.058594E-1
-1.489297E-1	-1.132813E-1
-1.588125E-1	-1.200195E-1
-1.674063E-1	-1.256836E-1
-1.764297E-1	-1.305664E-1
-1.837344E-1	-1.346680E-1
-1.906094E-1	-1.381836E-1
-1.957656E-1	-1.411133E-1
-1.996328E-1	-1.435547E-1
-2.022110E-1	-1.453125E-1
-2.022110E-1	-1.464844E-1
-2.009219E-1	-1.471680E-1
-1.987735E-1	-1.472656E-1
-1.953359E-1	-1.468750E-1
-1.910391E-1	-1.460938E-1
-1.854531E-1	-1.450195E-1
-1.785781E-1	-1.435547E-1
-1.721328E-1	-1.417969E-1
-1.635391E-1	-1.396484E-1
-1.549453E-1	-1.372070E-1
-1.454922E-1	-1.344727E-1
-1.364688E-1	-1.314453E-1
-1.274453E-1	-1.282227E-1
-1.167031E-1	-1.245117E-1
-1.063906E-1	-1.201172E-1
-9.650782E-2	-1.152344E-1
-8.662501E-2	-1.098633E-1
-7.717188E-2	-1.040039E-1
-6.900782E-2	-9.794922E-2
-5.998438E-2	-9.121094E-2
-5.225001E-2	-8.427735E-2
-4.451563E-2	-7.685547E-2
-3.635157E-2	-6.884766E-2
-2.732813E-2	-6.015625E-2
-1.873438E-2	-5.097657E-2
-9.281254E-3	-4.130860E-2
-2.578158E-4	-3.154297E-2
8.765622E-3	-2.148438E-2
1.864844E-2	-1.123047E-2
2.810156E-2	-1.269531E-3
3.798437E-2	8.984376E-3
4.743750E-2	1.943359E-2
5.603125E-2	2.958985E-2
6.505469E-2	3.994141E-2
7.493750E-2	5.019532E-2
8.482031E-2	6.015625E-2
9.470313E-2	6.982422E-2
1.045859E-1	7.919922E-2
1.136094E-1	8.828126E-2
1.230625E-1	9.687501E-2
1.320859E-1	1.047852E-1
1.415391E-1	1.121094E-1
1.518516E-1	1.184570E-1
1.617344E-1	1.239258E-1
1.698984E-1	1.287109E-1
1.763438E-1	1.328125E-1
1.827891E-1	1.363281E-1
1.875156E-1	1.392578E-1
1.913828E-1	1.416016E-1
1.935313E-1	1.433594E-1
1.939609E-1	1.445313E-1
1.931016E-1	1.450195E-1
1.905234E-1	1.451172E-1
1.870859E-1	1.447266E-1
1.823594E-1	1.439453E-1
1.772031E-1	1.428711E-1
1.711875E-1	1.414063E-1
1.638828E-1	1.396484E-1
1.561484E-1	1.375977E-1
1.475547E-1	1.351563E-1
1.385313E-1	1.324219E-1
1.299375E-1	1.294922E-1
1.204844E-1	1.261719E-1
1.097422E-1	1.224609E-1
9.900000E-2	1.184570E-1
8.868750E-2	1.137695E-1
7.923438E-2	1.085938E-1
6.978125E-2	1.030274E-1
6.161719E-2	9.687501E-2
5.345312E-2	9.042969E-2
4.614844E-2	8.339844E-2
3.841406E-2	7.587891E-2
3.025000E-2	6.816407E-2
2.165625E-2	5.966797E-2
1.306250E-2	5.068360E-2
4.039059E-3	4.101563E-2
-5.843754E-3	3.105469E-2
-1.529688E-2	2.109375E-2
-2.432032E-2	1.093750E-2
-3.420313E-2	7.812500E-4
-4.408594E-2	-9.277344E-3
-5.396876E-2	-1.992188E-2
-6.342188E-2	-3.027344E-2
-7.330469E-2	-4.033203E-2
-8.275782E-2	-5.048828E-2
-9.221095E-2	-6.064453E-2
-1.020938E-1	-7.041016E-2
-1.119766E-1	-7.988282E-2
-1.218594E-1	-8.886719E-2
-1.300234E-1	-9.746094E-2
-1.381875E-1	-1.053711E-1
-1.476406E-1	-1.128906E-1
-1.583828E-1	-1.196289E-1
-1.678359E-1	-1.253906E-1
-1.768594E-1	-1.302734E-1
-1.841641E-1	-1.344727E-1
-1.901797E-1	-1.380859E-1
-1.953359E-1	-1.410156E-1
-1.996328E-1	-1.434570E-1
-2.022110E-1	-1.454102E-1
-2.030703E-1	-1.466797E-1
-2.022110E-1	-1.472656E-1
-1.992031E-1	-1.473633E-1
-1.953359E-1	-1.469727E-1
-1.906094E-1	-1.462891E-1
-1.858828E-1	-1.452149E-1
-1.790078E-1	-1.438477E-1
-1.721328E-1	-1.419922E-1
-1.643984E-1	-1.398438E-1
-1.562344E-1	-1.374024E-1
-1.472109E-1	-1.346680E-1
-1.381875E-1	-1.317383E-1
-1.283047E-1	-1.285156E-1
-1.179922E-1	-1.248047E-1
-1.076797E-1	-1.205078E-1
-9.607813E-2	-1.156250E-1
-8.748438E-2	-1.102539E-1
-7.803126E-2	-1.043945E-1
-6.943751E-2	-9.824219E-2
-6.213282E-2	-9.150391E-2
-5.353907E-2	-8.447266E-2
-4.494532E-2	-7.714844E-2
-3.721094E-2	-6.904297E-2
-2.775782E-2	-6.044922E-2
-1.830469E-2	-5.117188E-2
-9.281254E-3	-4.150391E-2
-2.578158E-4	-3.173828E-2
9.195310E-3	-2.167969E-2
1.735937E-2	-1.132813E-2
2.724219E-2	-1.367188E-3
3.798437E-2	8.789063E-3
4.743750E-2	1.923828E-2
5.560156E-2	2.949219E-2
6.505469E-2	3.964844E-2
7.493750E-2	5.000000E-2
8.482031E-2	5.996094E-2
9.470313E-2	6.962891E-2
1.045859E-1	7.890625E-2
1.136094E-1	8.798829E-2
1.226328E-1	9.658204E-2
1.307969E-1	1.045899E-1
1.406797E-1	1.118164E-1
1.514219E-1	1.182617E-1
1.608750E-1	1.238281E-1
1.694688E-1	1.286133E-1
1.759141E-1	1.327149E-1
1.823594E-1	1.362305E-1
1.875156E-1	1.391602E-1
1.913828E-1	1.415039E-1
1.935313E-1	1.433594E-1
1.939609E-1	1.444336E-1
1.922422E-1	1.451172E-1
1.905234E-1	1.451172E-1
1.862266E-1	1.448242E-1
1.823594E-1	1.440430E-1
1.772031E-1	1.429688E-1
1.711875E-1	1.415039E-1
1.643125E-1	1.397461E-1
1.574375E-1	1.376953E-1
1.484141E-1	1.352539E-1
1.398203E-1	1.325195E-1
1.303672E-1	1.295899E-1
1.209141E-1	1.263672E-1
1.101719E-1	1.227539E-1
1.002891E-1	1.187500E-1
8.997656E-2	1.141602E-1
8.009375E-2	1.089844E-1
7.150000E-2	1.034180E-1
6.204687E-2	9.726563E-2
5.431250E-2	9.082032E-2
4.657812E-2	8.378907E-2
3.927344E-2	7.636719E-2
3.153906E-2	6.865235E-2
2.251562E-2	6.025391E-2
1.349218E-2	5.126953E-2
4.468747E-3	4.160157E-2
-4.984379E-3	3.173828E-2
-1.400782E-2	2.177735E-2
-2.303125E-2	1.162109E-2
-3.334375E-2	1.464844E-3
-4.365626E-2	-8.496094E-3
-5.353907E-2	-1.904297E-2
-6.299219E-2	-2.949219E-2
-7.201563E-2	-3.955078E-2
-8.146876E-2	-4.970703E-2
-9.135157E-2	-5.986328E-2
-1.016641E-1	-6.962891E-2
-1.119766E-1	-7.910157E-2
-1.205703E-1	-8.808594E-2
-1.295938E-1	-9.667969E-2
-1.381875E-1	-1.046875E-1
-1.472109E-1	-1.122070E-1
-1.579531E-1	-1.190430E-1
-1.674063E-1	-1.249024E-1
-1.760000E-1	-1.297852E-1
-1.837344E-1	-1.339844E-1
-1.897500E-1	-1.375977E-1
-1.949063E-1	-1.406250E-1
-1.987735E-1	-1.430664E-1
-2.013516E-1	-1.450195E-1
-2.026406E-1	-1.463867E-1
-2.009219E-1	-1.470703E-1
-1.992031E-1	-1.471680E-1
-1.953359E-1	-1.468750E-1
-1.914688E-1	-1.461914E-1
-1.863125E-1	-1.451172E-1
-1.798672E-1	-1.437500E-1
-1.729922E-1	-1.420899E-1
-1.643984E-1	-1.399414E-1
-1.562344E-1	-1.375977E-1
-1.467813E-1	-1.348633E-1
-1.386172E-1	-1.319336E-1
-1.295938E-1	-1.287109E-1
-1.188516E-1	-1.250977E-1
-1.085391E-1	-1.208984E-1
-9.822657E-2	-1.161133E-1
-8.834376E-2	-1.107422E-1
-7.889063E-2	-1.049805E-1
-7.158594E-2	-9.892579E-2
-6.299219E-2	-9.238282E-2
-5.439844E-2	-8.544922E-2
-4.623438E-2	-7.822266E-2
-3.807032E-2	-7.021485E-2
-3.033594E-2	-6.171875E-2
-2.088282E-2	-5.263672E-2
-1.185938E-2	-4.306641E-2
-2.406253E-3	-3.330078E-2
6.617184E-3	-2.324219E-2
1.607031E-2	-1.289063E-2
2.595312E-2	-2.832031E-3
3.583594E-2	7.226563E-3
4.571875E-2	1.777344E-2
5.474219E-2	2.802735E-2
6.376562E-2	3.828125E-2
7.321875E-2	4.863282E-2
8.310156E-2	5.869141E-2
9.298438E-2	6.845704E-2
1.024375E-1	7.773438E-2
1.123203E-1	8.701172E-2
1.209141E-1	9.560547E-2
1.299375E-1	1.036133E-1
1.402500E-1	1.110352E-1
1.505625E-1	1.176758E-1
1.600156E-1	1.232422E-1
1.681797E-1	1.281250E-1
1.750547E-1	1.323242E-1
1.815000E-1	1.359375E-1
1.866563E-1	1.388672E-1
1.900938E-1	1.413086E-1
1.935313E-1	1.431641E-1
1.939609E-1	1.443359E-1
1.931016E-1	1.450195E-1
1.909531E-1	1.451172E-1
1.870859E-1	1.447266E-1
1.823594E-1	1.440430E-1
1.776328E-1	1.429688E-1
1.716172E-1	1.416016E-1
1.647422E-1	1.398438E-1
1.574375E-1	1.377930E-1
1.484141E-1	1.353516E-1
1.398203E-1	1.327149E-1
1.312266E-1	1.297852E-1
1.222031E-1	1.265625E-1
1.110313E-1	1.229492E-1
1.002891E-1	1.189453E-1
9.040625E-2	1.144531E-1
8.009375E-2	1.092774E-1
7.150000E-2	1.037109E-1
6.333594E-2	9.765626E-2
5.517187E-2	9.121094E-2
4.743750E-2	8.427735E-2
3.970312E-2	7.675782E-2
3.153906E-2	6.914063E-2
2.337500E-2	6.074219E-2
1.392187E-2	5.185547E-2
