X (Volt)	Y (Volt)
1.435156E-2	-1.904297E-2
2.509375E-2	-7.421875E-3
3.497656E-2	3.808594E-3
4.442969E-2	1.533203E-2
5.302344E-2	2.666016E-2
6.204687E-2	3.789063E-2
7.107031E-2	4.941407E-2
8.009375E-2	6.035157E-2
8.911719E-2	7.099610E-2
9.771094E-2	8.125000E-2
1.054453E-1	9.121094E-2
1.131797E-1	1.005859E-1
1.196250E-1	1.094727E-1
1.260703E-1	1.177734E-1
1.320859E-1	1.252930E-1
1.376719E-1	1.326172E-1
1.432578E-1	1.393555E-1
1.484141E-1	1.457031E-1
1.531406E-1	1.513672E-1
1.565781E-1	1.565430E-1
1.604453E-1	1.612305E-1
1.630234E-1	1.653320E-1
1.651719E-1	1.685547E-1
1.660313E-1	1.709961E-1
1.660313E-1	1.727539E-1
1.647422E-1	1.737305E-1
1.621641E-1	1.742188E-1
1.600156E-1	1.741211E-1
1.561484E-1	1.734375E-1
1.505625E-1	1.721680E-1
1.445469E-1	1.703125E-1
1.376719E-1	1.678711E-1
1.320859E-1	1.649414E-1
1.247813E-1	1.615234E-1
1.179063E-1	1.574219E-1
1.088828E-1	1.528320E-1
1.015781E-1	1.475586E-1
9.255469E-2	1.416016E-1
8.396094E-2	1.348633E-1
7.622656E-2	1.277344E-1
6.849219E-2	1.201172E-1
6.118750E-2	1.120117E-1
5.302344E-2	1.033203E-1
4.528906E-2	9.404297E-2
3.669531E-2	8.427735E-2
2.681250E-2	7.412110E-2
1.735937E-2	6.357422E-2
7.046872E-3	5.253907E-2
-2.835941E-3	4.101563E-2
-1.185938E-2	2.958985E-2
-2.174219E-2	1.826172E-2
-3.205469E-2	6.640625E-3
-4.150782E-2	-4.687500E-3
-5.139063E-2	-1.621094E-2
-6.127344E-2	-2.773438E-2
-7.072657E-2	-3.896485E-2
-7.932032E-2	-5.029297E-2
-8.877344E-2	-6.142579E-2
-9.865626E-2	-7.226563E-2
-1.072500E-1	-8.261719E-2
-1.149844E-1	-9.248047E-2
-1.222891E-1	-1.018555E-1
-1.295938E-1	-1.107422E-1
-1.360391E-1	-1.192383E-1
-1.411953E-1	-1.270508E-1
-1.467813E-1	-1.340820E-1
-1.523672E-1	-1.408203E-1
-1.570938E-1	-1.471680E-1
-1.622500E-1	-1.531250E-1
-1.665469E-1	-1.583984E-1
-1.699844E-1	-1.631836E-1
-1.725625E-1	-1.672852E-1
-1.738516E-1	-1.706055E-1
-1.747109E-1	-1.731445E-1
-1.747109E-1	-1.750000E-1
