X (Volt)	Y (Volt)
1.150781E-1	3.515625E-3
1.713281E-1	1.250000E-2
2.287500E-1	2.109375E-2
2.832422E-1	2.890625E-2
3.324610E-1	3.515625E-2
3.816797E-1	4.023437E-2
4.303126E-1	4.492187E-2
4.777735E-1	4.882812E-2
5.211329E-1	5.234374E-2
5.592188E-1	5.546874E-2
5.984766E-1	5.781249E-2
6.359767E-1	6.015624E-2
6.717188E-1	6.249999E-2
7.051173E-1	6.445312E-2
7.350001E-1	6.640624E-2
7.578517E-1	6.757812E-2
7.760157E-1	6.835937E-2
7.900782E-1	6.874999E-2
8.012111E-1	6.953124E-2
8.105861E-1	6.953124E-2
8.170314E-1	6.992187E-2
8.217189E-1	6.992187E-2
8.258204E-1	6.992187E-2
8.287501E-1	6.992187E-2
8.299220E-1	6.992187E-2
8.269923E-1	6.953124E-2
8.176173E-1	6.914062E-2
8.035548E-1	6.835937E-2
7.830470E-1	6.718749E-2
7.596095E-1	6.601562E-2
7.332423E-1	6.445312E-2
7.045314E-1	6.249999E-2
6.740626E-1	6.054687E-2
6.406642E-1	5.859374E-2
6.049220E-1	5.624999E-2
5.668360E-1	5.390624E-2
5.275782E-1	5.156249E-2
4.859766E-1	4.921874E-2
4.414454E-1	4.648437E-2
3.916407E-1	4.335937E-2
3.383204E-1	3.984375E-2
2.850000E-1	3.632812E-2
2.322656E-1	3.281250E-2
1.795313E-1	2.929687E-2
1.285547E-1	2.539062E-2
8.050781E-2	2.109375E-2
3.539061E-2	1.679687E-2
-7.968768E-3	1.210937E-2
-4.312502E-2	6.640624E-3
-7.886722E-2	-1.171875E-3
-1.245704E-1	-9.765624E-3
-1.802344E-1	-1.875000E-2
-2.376563E-1	-2.734375E-2
-2.927344E-1	-3.476562E-2
-3.425391E-1	-4.062500E-2
-3.900001E-1	-4.609375E-2
-4.386329E-1	-5.117187E-2
-4.855079E-1	-5.546874E-2
-5.271095E-1	-5.898437E-2
-5.675392E-1	-6.210937E-2
-6.062111E-1	-6.484374E-2
-6.442970E-1	-6.718749E-2
-6.788673E-1	-6.953124E-2
-7.110939E-1	-7.148437E-2
-7.380470E-1	-7.343749E-2
-7.608986E-1	-7.460937E-2
-7.778908E-1	-7.578124E-2
-7.925392E-1	-7.656249E-2
-8.048439E-1	-7.695312E-2
-8.130470E-1	-7.734374E-2
-8.194923E-1	-7.773437E-2
-8.253517E-1	-7.773437E-2
-8.288673E-1	-7.773437E-2
-8.317970E-1	-7.773437E-2
-8.329689E-1	-7.773437E-2
-8.294533E-1	-7.734374E-2
-8.189064E-1	-7.656249E-2
-8.042580E-1	-7.578124E-2
-7.837502E-1	-7.421874E-2
-7.608986E-1	-7.304687E-2
-7.339455E-1	-7.109374E-2
-7.064064E-1	-6.953124E-2
-6.771095E-1	-6.757812E-2
-6.442970E-1	-6.562499E-2
-6.079689E-1	-6.328124E-2
-5.692970E-1	-6.093749E-2
-5.276954E-1	-5.820312E-2
-4.866798E-1	-5.585937E-2
-4.421485E-1	-5.312499E-2
-3.935157E-1	-4.960937E-2
-3.419532E-1	-4.609375E-2
-2.886329E-1	-4.257812E-2
-2.353126E-1	-3.906250E-2
-1.819922E-1	-3.554687E-2
-1.310157E-1	-3.164062E-2
-8.296878E-2	-2.773437E-2
-3.667971E-2	-2.304687E-2
4.921859E-3	-1.835937E-2
3.832030E-2	-1.210937E-2
7.230468E-2	-4.687500E-3
1.174219E-1	3.906250E-3
1.748438E-1	1.289062E-2
2.316797E-1	2.148437E-2
2.855860E-1	2.890625E-2
3.348047E-1	3.515625E-2
3.834375E-1	4.023437E-2
4.326563E-1	4.492187E-2
4.801173E-1	4.882812E-2
5.228907E-1	5.234374E-2
5.609766E-1	5.507812E-2
5.996485E-1	5.781249E-2
6.365626E-1	6.015624E-2
6.728907E-1	6.249999E-2
7.062892E-1	6.445312E-2
