X (Volt)	Y (Volt)
7.757812E-2	-1.953125E-3
1.279688E-1	5.468749E-3
1.842188E-1	1.210937E-2
2.398828E-1	1.835937E-2
2.908594E-1	2.382812E-2
3.400782E-1	2.851562E-2
3.863672E-1	3.203125E-2
4.320704E-1	3.515625E-2
4.777735E-1	3.789062E-2
5.205469E-1	4.062500E-2
5.580470E-1	4.296875E-2
5.955470E-1	4.492187E-2
6.330470E-1	4.687500E-2
6.687892E-1	4.843750E-2
7.010157E-1	5.039062E-2
7.326564E-1	5.156249E-2
7.560939E-1	5.273437E-2
7.748439E-1	5.390624E-2
7.889064E-1	5.468749E-2
8.006251E-1	5.507812E-2
8.094142E-1	5.546874E-2
8.170314E-1	5.546874E-2
8.223048E-1	5.585937E-2
8.264064E-1	5.585937E-2
8.287501E-1	5.585937E-2
8.299220E-1	5.585937E-2
8.269923E-1	5.546874E-2
8.182032E-1	5.468749E-2
8.035548E-1	5.390624E-2
7.836329E-1	5.273437E-2
7.596095E-1	5.156249E-2
7.344142E-1	4.999999E-2
7.051173E-1	4.843750E-2
6.746485E-1	4.687500E-2
6.406642E-1	4.531250E-2
6.055079E-1	4.335937E-2
5.674220E-1	4.101562E-2
5.281641E-1	3.867187E-2
4.871485E-1	3.632812E-2
4.432032E-1	3.398437E-2
3.933985E-1	3.125000E-2
3.406641E-1	2.851562E-2
2.879297E-1	2.539062E-2
2.363672E-1	2.226562E-2
1.830469E-1	1.875000E-2
1.314844E-1	1.562500E-2
8.285156E-2	1.250000E-2
3.656249E-2	9.765624E-3
-9.140643E-3	5.859374E-3
-4.605471E-2	1.171875E-3
-8.648441E-2	-4.687500E-3
-1.374610E-1	-1.171875E-2
-1.931250E-1	-1.875000E-2
-2.493751E-1	-2.500000E-2
-3.026954E-1	-3.046875E-2
-3.507423E-1	-3.476562E-2
-3.964454E-1	-3.828125E-2
-4.427345E-1	-4.140625E-2
-4.872657E-1	-4.453125E-2
-5.282814E-1	-4.726562E-2
-5.669532E-1	-4.960937E-2
-6.056251E-1	-5.156249E-2
-6.425392E-1	-5.390624E-2
-6.771095E-1	-5.585937E-2
-7.081642E-1	-5.742187E-2
-7.368751E-1	-5.898437E-2
-7.608986E-1	-6.015624E-2
-7.778908E-1	-6.093749E-2
-7.931252E-1	-6.171874E-2
-8.048439E-1	-6.210937E-2
-8.130470E-1	-6.249999E-2
-8.194923E-1	-6.249999E-2
-8.247658E-1	-6.289062E-2
-8.288673E-1	-6.289062E-2
-8.323830E-1	-6.289062E-2
-8.329689E-1	-6.289062E-2
-8.300392E-1	-6.249999E-2
-8.200783E-1	-6.210937E-2
-8.060158E-1	-6.093749E-2
-7.849220E-1	-5.976562E-2
-7.608986E-1	-5.859374E-2
-7.351173E-1	-5.703124E-2
-7.069923E-1	-5.546874E-2
-6.782814E-1	-5.351562E-2
-6.448829E-1	-5.195312E-2
-6.079689E-1	-4.960937E-2
-5.681251E-1	-4.765625E-2
-5.276954E-1	-4.531250E-2
-4.866798E-1	-4.296875E-2
-4.421485E-1	-4.023437E-2
-3.935157E-1	-3.789062E-2
-3.419532E-1	-3.515625E-2
-2.886329E-1	-3.203125E-2
-2.358985E-1	-2.890625E-2
-1.837500E-1	-2.578125E-2
-1.321875E-1	-2.265625E-2
-8.414066E-2	-1.914062E-2
-3.550784E-2	-1.562500E-2
7.851547E-3	-1.171875E-2
4.359374E-2	-7.031249E-3
8.285156E-2	-7.812499E-4
1.355859E-1	6.640624E-3
1.912500E-1	1.328125E-2
2.457422E-1	1.914062E-2
2.967188E-1	2.460937E-2
3.447657E-1	2.890625E-2
3.904688E-1	3.242187E-2
4.373438E-1	3.554687E-2
4.824610E-1	3.828125E-2
5.246485E-1	4.062500E-2
5.615626E-1	4.296875E-2
5.996485E-1	4.531250E-2
6.371485E-1	4.726562E-2
6.723048E-1	4.882812E-2
7.045314E-1	5.039062E-2
7.338282E-1	5.195312E-2
7.572657E-1	5.312499E-2
7.754298E-1	5.390624E-2
7.900782E-1	5.429687E-2
8.012111E-1	5.507812E-2
8.100001E-1	5.546874E-2
8.164454E-1	5.546874E-2
8.217189E-1	5.585937E-2
8.258204E-1	5.585937E-2
8.275782E-1	5.585937E-2
8.287501E-1	5.546874E-2
8.246486E-1	5.546874E-2
8.146876E-1	5.468749E-2
7.988673E-1	5.351562E-2
7.783595E-1	5.273437E-2
7.549220E-1	5.117187E-2
7.285548E-1	4.999999E-2
7.004298E-1	4.843750E-2
6.693751E-1	4.687500E-2
6.353907E-1	4.492187E-2
5.996485E-1	4.296875E-2
5.609766E-1	4.062500E-2
5.223048E-1	3.828125E-2
4.812891E-1	3.593750E-2
4.361719E-1	3.359375E-2
3.875391E-1	3.085937E-2
3.342188E-1	2.812500E-2
2.814844E-1	2.500000E-2
2.287500E-1	2.187500E-2
1.766016E-1	1.875000E-2
1.250391E-1	1.523437E-2
7.757812E-2	1.250000E-2
3.070311E-2	8.984374E-3
-1.324221E-2	5.468749E-3
-5.015628E-2	7.812499E-4
-9.117191E-2	-5.468749E-3
-1.433204E-1	-1.250000E-2
-1.989844E-1	-1.914062E-2
-2.540626E-1	-2.539062E-2
-3.067969E-1	-3.085937E-2
-3.548438E-1	-3.515625E-2
-3.999610E-1	-3.867187E-2
-4.462501E-1	-4.179687E-2
-4.913673E-1	-4.492187E-2
-5.317970E-1	-4.726562E-2
-5.716407E-1	-4.960937E-2
-6.091407E-1	-5.195312E-2
