X (Volt)	Y (Volt)
-2.261721E-2	-3.515625E-3
2.249999E-2	-1.562500E-3
6.703124E-2	1.171875E-3
1.139063E-1	3.906250E-3
1.631250E-1	6.249999E-3
2.146875E-1	8.593749E-3
2.639063E-1	1.093750E-2
3.119532E-1	1.328125E-2
3.553125E-1	1.523437E-2
3.986719E-1	1.718750E-2
4.426172E-1	1.914062E-2
4.853907E-1	2.109375E-2
5.246485E-1	2.304687E-2
5.603907E-1	2.460937E-2
5.967188E-1	2.656250E-2
6.324610E-1	2.812500E-2
6.664454E-1	2.968750E-2
6.969142E-1	3.125000E-2
7.238673E-1	3.242187E-2
7.455470E-1	3.320312E-2
7.607814E-1	3.398437E-2
7.736720E-1	3.437500E-2
7.836329E-1	3.476562E-2
7.918361E-1	3.515625E-2
7.982814E-1	3.515625E-2
8.023829E-1	3.554687E-2
8.058986E-1	3.554687E-2
8.082423E-1	3.554687E-2
8.082423E-1	3.515625E-2
8.041407E-1	3.515625E-2
7.941798E-1	3.476562E-2
7.783595E-1	3.398437E-2
7.590236E-1	3.281250E-2
7.355860E-1	3.164062E-2
7.080470E-1	3.046875E-2
6.799220E-1	2.890625E-2
6.488673E-1	2.734375E-2
6.148829E-1	2.539062E-2
5.791407E-1	2.382812E-2
5.416407E-1	2.187500E-2
5.035548E-1	1.992187E-2
4.631251E-1	1.796875E-2
4.185938E-1	1.562500E-2
3.676172E-1	1.328125E-2
3.137110E-1	1.093750E-2
2.609766E-1	8.593749E-3
2.088281E-1	6.249999E-3
1.578516E-1	3.906250E-3
1.086328E-1	1.562500E-3
6.292968E-2	-7.812499E-4
1.664061E-2	-2.734375E-3
-2.847658E-2	-5.078124E-3
-7.535159E-2	-7.421874E-3
-1.233985E-1	-1.015625E-2
-1.732032E-1	-1.250000E-2
-2.241797E-1	-1.484375E-2
-2.745704E-1	-1.718750E-2
-3.220313E-1	-1.953125E-2
-3.653907E-1	-2.148437E-2
-4.064063E-1	-2.343750E-2
-4.509376E-1	-2.539062E-2
-4.931251E-1	-2.734375E-2
-5.312110E-1	-2.929687E-2
-5.681251E-1	-3.125000E-2
-6.050392E-1	-3.281250E-2
-6.401954E-1	-3.437500E-2
-6.730079E-1	-3.593750E-2
-7.023048E-1	-3.710937E-2
-7.286720E-1	-3.828125E-2
-7.485939E-1	-3.906250E-2
-7.632423E-1	-3.984375E-2
-7.755470E-1	-4.023437E-2
-7.860939E-1	-4.062500E-2
-7.942970E-1	-4.101562E-2
-8.007423E-1	-4.101562E-2
-8.048439E-1	-4.140625E-2
-8.077736E-1	-4.140625E-2
-8.101173E-1	-4.140625E-2
-8.107033E-1	-4.101562E-2
-8.066017E-1	-4.101562E-2
-7.966408E-1	-4.062500E-2
-7.808205E-1	-3.984375E-2
-7.614845E-1	-3.867187E-2
-7.380470E-1	-3.750000E-2
-7.116798E-1	-3.632812E-2
-6.841408E-1	-3.515625E-2
-6.548439E-1	-3.359375E-2
-6.202736E-1	-3.203125E-2
-5.833595E-1	-3.007812E-2
-5.441017E-1	-2.812500E-2
-5.054298E-1	-2.617187E-2
-4.644142E-1	-2.421875E-2
-4.204688E-1	-2.226562E-2
-3.718360E-1	-1.992187E-2
-3.185157E-1	-1.718750E-2
-2.651954E-1	-1.445312E-2
-2.118751E-1	-1.250000E-2
-1.608985E-1	-1.015625E-2
-1.128516E-1	-7.812499E-3
-6.597659E-2	-5.859374E-3
-1.851564E-2	-3.515625E-3
2.601561E-2	-1.562500E-3
6.996093E-2	1.171875E-3
1.168359E-1	3.906250E-3
1.666406E-1	6.640624E-3
2.182031E-1	8.984374E-3
2.668360E-1	1.132812E-2
