X (Volt)	Y (Volt)
-2.730471E-2	-3.906250E-3
1.781249E-2	-1.953125E-3
6.351562E-2	3.906250E-4
1.103906E-1	3.515625E-3
1.607813E-1	5.859374E-3
2.105860E-1	8.203124E-3
2.598047E-1	1.054687E-2
3.066797E-1	1.250000E-2
3.512110E-1	1.445312E-2
3.933985E-1	1.640625E-2
4.373438E-1	1.835937E-2
4.807032E-1	2.070312E-2
5.205469E-1	2.226562E-2
5.568751E-1	2.421875E-2
5.932032E-1	2.578125E-2
6.295313E-1	2.773437E-2
6.629298E-1	2.929687E-2
6.939845E-1	3.046875E-2
7.209376E-1	3.164062E-2
7.414454E-1	3.281250E-2
7.578517E-1	3.320312E-2
7.713282E-1	3.359375E-2
7.818751E-1	3.398437E-2
7.906642E-1	3.437500E-2
7.971095E-1	3.476562E-2
8.017970E-1	3.476562E-2
8.053126E-1	3.476562E-2
8.076564E-1	3.476562E-2
8.076564E-1	3.476562E-2
8.035548E-1	3.476562E-2
7.947657E-1	3.398437E-2
7.795314E-1	3.320312E-2
7.596095E-1	3.242187E-2
7.367579E-1	3.125000E-2
7.103907E-1	2.968750E-2
6.822657E-1	2.851562E-2
6.512110E-1	2.695312E-2
6.183985E-1	2.500000E-2
5.826563E-1	2.343750E-2
5.451563E-1	2.148437E-2
5.058985E-1	1.953125E-2
4.666407E-1	1.757812E-2
4.232813E-1	1.562500E-2
3.728907E-1	1.328125E-2
3.195704E-1	1.093750E-2
2.650782E-1	8.593749E-3
2.135156E-1	6.249999E-3
1.619531E-1	3.515625E-3
1.127344E-1	1.171875E-3
6.703124E-2	-7.812499E-4
2.074217E-2	-3.125000E-3
-2.554690E-2	-5.078124E-3
-7.300784E-2	-7.421874E-3
-1.204688E-1	-1.015625E-2
-1.702735E-1	-1.250000E-2
-2.212501E-1	-1.484375E-2
-2.704688E-1	-1.718750E-2
-3.185157E-1	-1.953125E-2
-3.612891E-1	-2.148437E-2
-4.034766E-1	-2.343750E-2
-4.474220E-1	-2.539062E-2
-4.901954E-1	-2.734375E-2
-5.276954E-1	-2.929687E-2
-5.651954E-1	-3.085937E-2
-6.026954E-1	-3.281250E-2
-6.378517E-1	-3.437500E-2
-6.712501E-1	-3.554687E-2
-7.011329E-1	-3.710937E-2
-7.275001E-1	-3.828125E-2
-7.480080E-1	-3.906250E-2
-7.632423E-1	-3.945312E-2
-7.761330E-1	-4.023437E-2
-7.866798E-1	-4.062500E-2
-7.954689E-1	-4.062500E-2
-8.013283E-1	-4.101562E-2
-8.060158E-1	-4.101562E-2
-8.089455E-1	-4.140625E-2
-8.112892E-1	-4.101562E-2
-8.112892E-1	-4.101562E-2
-8.077736E-1	-4.101562E-2
-7.989845E-1	-4.023437E-2
-7.825783E-1	-3.984375E-2
-7.632423E-1	-3.867187E-2
-7.398048E-1	-3.750000E-2
-7.134376E-1	-3.632812E-2
-6.864845E-1	-3.515625E-2
-6.571876E-1	-3.359375E-2
-6.232032E-1	-3.164062E-2
-5.862892E-1	-3.007812E-2
-5.470314E-1	-2.812500E-2
-5.077735E-1	-2.617187E-2
-4.673438E-1	-2.421875E-2
-4.228126E-1	-2.226562E-2
-3.741798E-1	-1.992187E-2
-3.220313E-1	-1.718750E-2
-2.681251E-1	-1.484375E-2
-2.148047E-1	-1.250000E-2
-1.632422E-1	-1.015625E-2
-1.146094E-1	-8.203124E-3
-6.832034E-2	-5.859374E-3
-2.144533E-2	-3.906250E-3
2.425780E-2	-1.562500E-3
6.996093E-2	7.812499E-4
1.162500E-1	3.515625E-3
1.660547E-1	5.859374E-3
2.170313E-1	8.203124E-3
2.656641E-1	1.054687E-2
3.125391E-1	1.289062E-2
3.558985E-1	1.445312E-2
3.992579E-1	1.679687E-2
4.437891E-1	1.875000E-2
4.865626E-1	2.070312E-2
5.258204E-1	2.265625E-2
5.621485E-1	2.421875E-2
5.984766E-1	2.578125E-2
6.348048E-1	2.773437E-2
6.682032E-1	2.929687E-2
6.986720E-1	3.046875E-2
7.256251E-1	3.164062E-2
7.467189E-1	3.281250E-2
7.613673E-1	3.320312E-2
7.730861E-1	3.359375E-2
7.842189E-1	3.398437E-2
7.930079E-1	3.437500E-2
7.988673E-1	3.476562E-2
8.029689E-1	3.476562E-2
8.070704E-1	3.476562E-2
8.082423E-1	3.476562E-2
8.082423E-1	3.476562E-2
8.041407E-1	3.437500E-2
7.930079E-1	3.398437E-2
7.777736E-1	3.320312E-2
7.572657E-1	3.203125E-2
