X (Volt)	Y (Volt)
-1.207033E-2	-3.906250E-3
3.246093E-2	-1.562500E-3
7.699218E-2	1.171875E-3
1.244531E-1	4.296875E-3
1.748438E-1	6.640624E-3
2.258203E-1	9.374999E-3
2.750391E-1	1.171875E-2
3.213282E-1	1.367187E-2
3.646875E-1	1.562500E-2
4.086329E-1	1.757812E-2
4.525782E-1	1.992187E-2
4.959376E-1	2.187500E-2
5.346094E-1	2.343750E-2
5.697657E-1	2.539062E-2
6.066798E-1	2.695312E-2
6.418360E-1	2.851562E-2
6.752345E-1	3.046875E-2
7.057032E-1	3.164062E-2
7.320704E-1	3.281250E-2
7.508204E-1	3.359375E-2
7.654689E-1	3.437500E-2
7.777736E-1	3.476562E-2
7.883204E-1	3.515625E-2
7.959376E-1	3.515625E-2
8.012111E-1	3.554687E-2
8.058986E-1	3.554687E-2
8.088282E-1	3.554687E-2
8.100001E-1	3.554687E-2
8.088282E-1	3.554687E-2
8.029689E-1	3.515625E-2
7.918361E-1	3.437500E-2
7.748439E-1	3.359375E-2
7.537501E-1	3.281250E-2
7.297267E-1	3.164062E-2
7.027735E-1	3.007812E-2
6.746485E-1	2.851562E-2
6.418360E-1	2.695312E-2
6.072657E-1	2.500000E-2
5.703516E-1	2.343750E-2
5.340235E-1	2.148437E-2
4.947657E-1	1.953125E-2
4.537501E-1	1.757812E-2
4.098047E-1	1.562500E-2
3.576563E-1	1.328125E-2
3.025782E-1	1.054687E-2
2.492578E-1	8.203124E-3
1.976953E-1	5.859374E-3
1.467188E-1	3.515625E-3
9.867188E-2	1.171875E-3
5.296874E-2	-1.171875E-3
6.093734E-3	-3.125000E-3
-3.902346E-2	-5.468749E-3
-8.648441E-2	-8.203124E-3
-1.351172E-1	-1.093750E-2
-1.849219E-1	-1.328125E-2
-2.358985E-1	-1.601562E-2
-2.862891E-1	-1.835937E-2
-3.337501E-1	-2.070312E-2
-3.771095E-1	-2.265625E-2
-4.187110E-1	-2.460937E-2
-4.632423E-1	-2.695312E-2
-5.048439E-1	-2.890625E-2
-5.435157E-1	-3.085937E-2
-5.804298E-1	-3.242187E-2
-6.173439E-1	-3.398437E-2
-6.525001E-1	-3.554687E-2
-6.841408E-1	-3.710937E-2
-7.134376E-1	-3.828125E-2
-7.374611E-1	-3.945312E-2
-7.562111E-1	-4.023437E-2
-7.696876E-1	-4.062500E-2
-7.825783E-1	-4.101562E-2
-7.925392E-1	-4.140625E-2
-8.001564E-1	-4.179687E-2
-8.054298E-1	-4.179687E-2
-8.089455E-1	-4.218750E-2
-8.118752E-1	-4.218750E-2
-8.136330E-1	-4.218750E-2
-8.136330E-1	-4.179687E-2
-8.083595E-1	-4.179687E-2
-7.972267E-1	-4.101562E-2
-7.802345E-1	-4.023437E-2
-7.585548E-1	-3.906250E-2
-7.345314E-1	-3.789062E-2
-7.075783E-1	-3.671875E-2
-6.794533E-1	-3.554687E-2
-6.478126E-1	-3.359375E-2
-6.126564E-1	-3.203125E-2
-5.745704E-1	-3.007812E-2
-5.353126E-1	-2.812500E-2
-4.960548E-1	-2.617187E-2
-4.550392E-1	-2.421875E-2
-4.093360E-1	-2.226562E-2
-3.589454E-1	-1.992187E-2
-3.044532E-1	-1.718750E-2
-2.505469E-1	-1.445312E-2
-1.972266E-1	-1.210937E-2
-1.474219E-1	-1.015625E-2
-9.937503E-2	-7.812499E-3
-5.250003E-2	-5.468749E-3
-6.210955E-3	-3.515625E-3
3.832030E-2	-1.171875E-3
8.343750E-2	1.953125E-3
1.320703E-1	4.687500E-3
1.830469E-1	7.421874E-3
2.334375E-1	9.765624E-3
2.820703E-1	1.171875E-2
3.277735E-1	1.406250E-2
3.711329E-1	1.601562E-2
4.144922E-1	1.796875E-2
4.590235E-1	1.992187E-2
5.017969E-1	2.187500E-2
5.398829E-1	2.382812E-2
5.767970E-1	2.578125E-2
6.131251E-1	2.734375E-2
6.482813E-1	2.890625E-2
6.810938E-1	3.046875E-2
7.103907E-1	3.164062E-2
7.361720E-1	3.281250E-2
7.537501E-1	3.359375E-2
7.683986E-1	3.437500E-2
7.812892E-1	3.476562E-2
7.906642E-1	3.515625E-2
7.976954E-1	3.554687E-2
8.029689E-1	3.554687E-2
8.070704E-1	3.554687E-2
8.094142E-1	3.554687E-2
8.111720E-1	3.554687E-2
8.100001E-1	3.554687E-2
8.029689E-1	3.515625E-2
7.906642E-1	3.437500E-2
7.730861E-1	3.359375E-2
7.514064E-1	3.242187E-2
7.267970E-1	3.125000E-2
6.986720E-1	2.968750E-2
6.693751E-1	2.851562E-2
6.377345E-1	2.656250E-2
6.031641E-1	2.500000E-2
5.668360E-1	2.304687E-2
5.299219E-1	2.148437E-2
4.912501E-1	1.953125E-2
4.496485E-1	1.718750E-2
4.021876E-1	1.523437E-2
3.494532E-1	1.289062E-2
2.955469E-1	1.015625E-2
2.433985E-1	7.812499E-3
1.906641E-1	5.468749E-3
1.396875E-1	3.125000E-3
9.164062E-2	7.812499E-4
4.593749E-2	-1.562500E-3
-3.515792E-4	-3.515625E-3
-4.546877E-2	-6.249999E-3
-9.351566E-2	-8.593749E-3
-1.421485E-1	-1.132812E-2
-1.925391E-1	-1.367187E-2
-2.441016E-1	-1.640625E-2
-2.944923E-1	-1.875000E-2
-3.401954E-1	-2.109375E-2
-3.817970E-1	-2.304687E-2
-4.239845E-1	-2.500000E-2
-4.691017E-1	-2.695312E-2
-5.095314E-1	-2.929687E-2
-5.482032E-1	-3.085937E-2
-5.857032E-1	-3.281250E-2
-6.220314E-1	-3.437500E-2
-6.571876E-1	-3.593750E-2
-6.882423E-1	-3.710937E-2
-7.169533E-1	-3.867187E-2
-7.409767E-1	-3.945312E-2
