X (Volt)	Y (Volt)
8.636719E-2	-2.343750E-3
1.355859E-1	7.812499E-3
1.935938E-1	1.757812E-2
2.510157E-1	2.656250E-2
3.031641E-1	3.437500E-2
3.541407E-1	4.101562E-2
4.039454E-1	4.687500E-2
4.537501E-1	5.156249E-2
4.994532E-1	5.585937E-2
5.410548E-1	5.976562E-2
5.803126E-1	6.289062E-2
6.178126E-1	6.601562E-2
6.547267E-1	6.835937E-2
6.892970E-1	7.031249E-2
7.209376E-1	7.226562E-2
7.478907E-1	7.382812E-2
7.683986E-1	7.499999E-2
7.842189E-1	7.578124E-2
7.976954E-1	7.656249E-2
8.076564E-1	7.695312E-2
8.146876E-1	7.734374E-2
8.211329E-1	7.773437E-2
8.246486E-1	7.773437E-2
8.275782E-1	7.773437E-2
8.299220E-1	7.773437E-2
8.281642E-1	7.734374E-2
8.205470E-1	7.656249E-2
8.076564E-1	7.578124E-2
7.900782E-1	7.460937E-2
7.678126E-1	7.343749E-2
7.437892E-1	7.187499E-2
7.168360E-1	7.031249E-2
6.875392E-1	6.874999E-2
6.564845E-1	6.679687E-2
6.213282E-1	6.484374E-2
5.850001E-1	6.210937E-2
5.463282E-1	5.937499E-2
5.064844E-1	5.703124E-2
4.637110E-1	5.429687E-2
4.162501E-1	5.117187E-2
3.646875E-1	4.765625E-2
3.101953E-1	4.414062E-2
2.568750E-1	4.023437E-2
2.047266E-1	3.593750E-2
1.531641E-1	3.203125E-2
1.039453E-1	2.773437E-2
5.765624E-2	2.265625E-2
1.253905E-2	1.796875E-2
-2.496096E-2	1.210937E-2
-5.777346E-2	5.078124E-3
-9.468753E-2	-3.906250E-3
-1.433204E-1	-1.328125E-2
-2.013282E-1	-2.343750E-2
-2.599219E-1	-3.242187E-2
-3.132423E-1	-4.023437E-2
-3.630470E-1	-4.687500E-2
-4.110938E-1	-5.273437E-2
-4.608985E-1	-5.781249E-2
-5.060157E-1	-6.249999E-2
-5.470314E-1	-6.640624E-2
-5.868751E-1	-6.953124E-2
-6.249611E-1	-7.265624E-2
-6.612892E-1	-7.539062E-2
-6.946876E-1	-7.773437E-2
-7.251564E-1	-8.007812E-2
-7.515236E-1	-8.164062E-2
-7.702736E-1	-8.281249E-2
-7.860939E-1	-8.398437E-2
-7.995705E-1	-8.476562E-2
-8.095314E-1	-8.515624E-2
-8.171486E-1	-8.554687E-2
-8.230080E-1	-8.593749E-2
-8.271095E-1	-8.593749E-2
-8.312111E-1	-8.593749E-2
-8.323830E-1	-8.593749E-2
-8.317970E-1	-8.554687E-2
-8.247658E-1	-8.515624E-2
-8.118752E-1	-8.437499E-2
-7.948830E-1	-8.320312E-2
-7.720314E-1	-8.164062E-2
-7.480080E-1	-8.007812E-2
-7.204689E-1	-7.812499E-2
-6.917579E-1	-7.617187E-2
-6.612892E-1	-7.382812E-2
-6.261329E-1	-7.148437E-2
-5.880470E-1	-6.914062E-2
-5.476173E-1	-6.640624E-2
-5.060157E-1	-6.367187E-2
-4.638282E-1	-6.093749E-2
-4.157813E-1	-5.781249E-2
-3.653907E-1	-5.390624E-2
-3.114844E-1	-4.999999E-2
-2.575782E-1	-4.609375E-2
-2.048438E-1	-4.179687E-2
-1.526954E-1	-3.789062E-2
-1.040625E-1	-3.359375E-2
-5.718753E-2	-2.890625E-2
-1.265627E-2	-2.382812E-2
2.249999E-2	-1.757812E-2
5.472656E-2	-1.015625E-2
9.164062E-2	-1.171875E-3
1.420313E-1	8.593749E-3
2.006250E-1	1.835937E-2
2.568750E-1	2.773437E-2
3.084375E-1	3.515625E-2
3.588282E-1	4.179687E-2
4.086329E-1	4.726562E-2
4.590235E-1	5.195312E-2
5.047266E-1	5.624999E-2
5.451563E-1	5.976562E-2
5.850001E-1	6.328124E-2
6.225001E-1	6.640624E-2
6.588282E-1	6.835937E-2
6.945704E-1	7.070312E-2
7.250392E-1	7.226562E-2
7.502345E-1	7.382812E-2
7.695704E-1	7.499999E-2
7.848048E-1	7.578124E-2
7.982814E-1	7.656249E-2
8.070704E-1	7.695312E-2
8.152736E-1	7.734374E-2
8.205470E-1	7.734374E-2
8.246486E-1	7.773437E-2
8.275782E-1	7.773437E-2
8.293361E-1	7.734374E-2
8.275782E-1	7.734374E-2
8.199611E-1	7.656249E-2
8.070704E-1	7.578124E-2
7.894923E-1	7.460937E-2
7.666407E-1	7.343749E-2
7.426173E-1	7.187499E-2
7.144923E-1	7.031249E-2
6.846095E-1	6.874999E-2
6.517970E-1	6.679687E-2
6.172267E-1	6.445312E-2
5.803126E-1	6.210937E-2
5.422266E-1	5.937499E-2
5.012110E-1	5.664062E-2
4.578516E-1	5.390624E-2
4.103907E-1	5.078124E-2
3.576563E-1	4.726562E-2
3.031641E-1	4.375000E-2
2.510157E-1	3.984375E-2
1.988672E-1	3.554687E-2
1.473047E-1	3.164062E-2
9.808594E-2	2.734375E-2
5.296874E-2	2.265625E-2
8.437485E-3	1.757812E-2
-2.847658E-2	1.171875E-2
-6.128909E-2	3.906250E-3
-9.996097E-2	-4.687500E-3
-1.503516E-1	-1.445312E-2
-2.083594E-1	-2.460937E-2
-2.657813E-1	-3.359375E-2
-3.191016E-1	-4.101562E-2
-3.689063E-1	-4.726562E-2
-4.175392E-1	-5.351562E-2
-4.667579E-1	-5.859374E-2
-5.118751E-1	-6.289062E-2
-5.528907E-1	-6.679687E-2
-5.927345E-1	-6.992187E-2
-6.308204E-1	-7.304687E-2
-6.659767E-1	-7.578124E-2
-6.987892E-1	-7.812499E-2
-7.292580E-1	-8.007812E-2
-7.544533E-1	-8.203124E-2
-7.726173E-1	-8.320312E-2
-7.884377E-1	-8.398437E-2
-8.013283E-1	-8.476562E-2
-8.107033E-1	-8.515624E-2
-8.183205E-1	-8.554687E-2
-8.241798E-1	-8.593749E-2
-8.276955E-1	-8.593749E-2
-8.312111E-1	-8.593749E-2
-8.335548E-1	-8.593749E-2
-8.317970E-1	-8.554687E-2
-8.235939E-1	-8.515624E-2
-8.107033E-1	-8.437499E-2
-7.925392E-1	-8.281249E-2
-7.696876E-1	-8.124999E-2
-7.444923E-1	-7.968749E-2
-7.175392E-1	-7.773437E-2
-6.882423E-1	-7.578124E-2
-6.571876E-1	-7.382812E-2
-6.220314E-1	-7.148437E-2
-5.839454E-1	-6.874999E-2
-5.429298E-1	-6.601562E-2
-5.019142E-1	-6.328124E-2
-4.585548E-1	-6.054687E-2
-4.099220E-1	-5.742187E-2
-3.583595E-1	-5.390624E-2
-3.050391E-1	-4.960937E-2
-2.511329E-1	-4.531250E-2
-1.978126E-1	-4.140625E-2
-1.468360E-1	-3.710937E-2
-9.761722E-2	-3.281250E-2
-5.015628E-2	-2.812500E-2
-6.796893E-3	-2.265625E-2
2.777343E-2	-1.640625E-2
5.999999E-2	-8.593749E-3
9.808594E-2	3.906250E-4
1.519922E-1	1.054687E-2
2.100000E-1	1.992187E-2
2.656641E-1	2.890625E-2
3.178125E-1	3.632812E-2
3.676172E-1	4.296875E-2
4.180079E-1	4.843750E-2
4.672266E-1	5.312499E-2
5.129298E-1	5.703124E-2
5.533595E-1	6.093749E-2
5.926173E-1	6.406249E-2
6.301173E-1	6.679687E-2
6.664454E-1	6.914062E-2
7.004298E-1	7.109374E-2
7.314845E-1	7.265624E-2
7.560939E-1	7.421874E-2
7.742579E-1	7.539062E-2
7.894923E-1	7.617187E-2
8.012111E-1	7.695312E-2
8.105861E-1	7.734374E-2
8.176173E-1	7.773437E-2
8.228907E-1	7.773437E-2
8.269923E-1	7.773437E-2
8.299220E-1	7.773437E-2
8.316798E-1	7.773437E-2
8.287501E-1	7.734374E-2
8.205470E-1	7.695312E-2
8.076564E-1	7.578124E-2
7.889064E-1	7.460937E-2
7.654689E-1	7.343749E-2
7.396876E-1	7.187499E-2
7.109767E-1	7.031249E-2
6.810938E-1	6.835937E-2
6.488673E-1	6.640624E-2
6.137110E-1	6.406249E-2
5.762110E-1	6.171874E-2
5.369532E-1	5.898437E-2
4.953516E-1	5.624999E-2
4.519922E-1	5.351562E-2
4.039454E-1	5.039062E-2
3.506250E-1	4.687500E-2
2.955469E-1	4.335937E-2
2.439844E-1	3.906250E-2
1.906641E-1	3.515625E-2
1.396875E-1	3.085937E-2
9.105469E-2	2.656250E-2
4.593749E-2	2.187500E-2
1.406234E-3	1.640625E-2
-3.375002E-2	1.054687E-2
-6.656253E-2	2.734375E-3
-1.064063E-1	-6.640624E-3
-1.591407E-1	-1.601562E-2
